region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Lincolnshire,2020-10-13,forecast,262,1392,8847,36,104,180,375,713,3664
Lincolnshire,2020-10-14,forecast,434,3745,31616,50,168,299,653,1304,8422
Lincolnshire,2020-10-15,forecast,384,6621,76920,38,135,260,625,1358,10017
Lincolnshire,2020-10-16,forecast,406,12061,179463,32,127,258,619,1574,13423
Lincolnshire,2020-10-17,forecast,340,13533,179230,21,100,207,566,1387,16550
Lincolnshire,2020-10-18,forecast,416,33404,526541,22,110,239,675,1904,25237
Northamptonshire,2020-10-05,forecast,129,147,84,54,90,114,146,179,311
Northamptonshire,2020-10-06,forecast,162,200,147,59,108,140,194,250,462
Northamptonshire,2020-10-07,forecast,187,259,286,63,115,157,224,306,645
Northamptonshire,2020-10-08,forecast,227,395,686,62,137,186,278,413,1124
Northamptonshire,2020-10-09,forecast,218,499,1814,51,119,173,276,420,1398
Northamptonshire,2020-10-10,forecast,205,660,3826,39,104,158,275,455,1708
Northamptonshire,2020-10-11,forecast,247,1657,18862,39,115,182,343,586,3297
Northamptonshire,2020-10-12,forecast,578,7160,98864,82,246,419,834,1588,9696
Northamptonshire,2020-10-13,forecast,720,22158,395718,77,285,506,1105,2294,16963
Northamptonshire,2020-10-14,forecast,821,65670,1329614,69,285,572,1257,2740,27391
Northamptonshire,2020-10-15,forecast,1049,171111,3746758,67,331,664,1667,4055,49197
Northamptonshire,2020-10-16,forecast,964,218188,4056882,59,286,592,1712,4198,60190
Northamptonshire,2020-10-17,forecast,964,311404,5559073,44,256,575,1624,4321,92270
Northamptonshire,2020-10-18,forecast,1178,483456,6825993,38,281,672,2037,5740,130747
Nottingham,2020-10-05,forecast,1227,1421,849,521,859,1078,1394,1744,2937
Nottingham,2020-10-06,forecast,1328,1663,1508,512,903,1135,1554,1996,3685
Nottingham,2020-10-07,forecast,2003,2700,2837,678,1270,1705,2397,3212,6615
Nottingham,2020-10-08,forecast,2418,3774,7617,710,1407,1962,2963,4292,10446
Nottingham,2020-10-09,forecast,2948,5530,19752,705,1580,2297,3749,5599,15611
Nottingham,2020-10-10,forecast,2746,6894,53872,516,1288,2049,3499,5584,18048
Nottingham,2020-10-11,forecast,3998,14754,184167,588,1661,2903,5301,9103,31790
Nottingham,2020-10-12,forecast,6504,41768,675094,831,2561,4558,9653,17623,75799
Nottingham,2020-10-13,forecast,7067,91718,2036176,674,2544,4662,10438,20486,114034
Nottingham,2020-10-14,forecast,10955,173123,3735205,814,3350,6973,16955,35278,226898
Nottingham,2020-10-15,forecast,12087,175113,3065773,769,3427,7687,19002,45681,307708
Nottingham,2020-10-16,forecast,16068,220928,2711467,760,3887,9423,26006,62828,527546
Nottingham,2020-10-17,forecast,13539,315529,3981917,545,3233,7924,23054,63486,592978
Nottingham,2020-10-18,forecast,21084,516711,4573218,582,4044,11335,36570,96584,1061225
Nottinghamshire,2020-10-05,forecast,352,381,160,180,271,317,390,459,672
Nottinghamshire,2020-10-06,forecast,310,355,206,145,220,272,345,425,744
Nottinghamshire,2020-10-07,forecast,397,516,440,160,270,344,463,609,1272
Nottinghamshire,2020-10-08,forecast,415,632,881,142,262,350,497,686,1766
Nottinghamshire,2020-10-09,forecast,488,951,2167,146,281,391,613,909,2863
Nottinghamshire,2020-10-10,forecast,372,1025,4153,95,194,290,481,782,3203
Nottinghamshire,2020-10-11,forecast,438,1864,14668,86,215,329,596,1071,5182
Nottinghamshire,2020-10-12,forecast,834,6412,79775,127,359,599,1175,2292,13798
Nottinghamshire,2020-10-13,forecast,727,9220,135145,90,269,488,1088,2162,18470
Nottinghamshire,2020-10-14,forecast,928,32361,801653,99,319,596,1486,3197,32821
Nottinghamshire,2020-10-15,forecast,960,70898,2034918,81,293,581,1624,3746,51194
Nottinghamshire,2020-10-16,forecast,1127,94898,1790935,82,308,647,2044,5199,96523
Nottinghamshire,2020-10-17,forecast,857,140991,2934168,48,207,496,1575,4200,88740
Nottinghamshire,2020-10-18,forecast,1020,231470,2839470,46,232,538,2115,5999,154283
Rutland,2020-10-05,forecast,7,12,17,0,3,5,9,15,38
Rutland,2020-10-06,forecast,5,10,18,0,2,3,6,10,33
Rutland,2020-10-07,forecast,5,14,99,0,2,4,7,12,41
Rutland,2020-10-08,forecast,7,23,158,0,3,5,10,17,62
Rutland,2020-10-09,forecast,7,36,519,0,2,5,9,16,65
Rutland,2020-10-10,forecast,9,76,1556,0,3,6,13,26,119
Rutland,2020-10-11,forecast,8,111,3182,0,3,6,12,23,103
Rutland,2020-10-12,forecast,22,4441,140564,1,8,15,33,70,405
Rutland,2020-10-13,forecast,16,6799,215471,0,5,10,24,55,432
Rutland,2020-10-14,forecast,17,6748,216606,0,5,11,26,59,521
Rutland,2020-10-15,forecast,22,31183,1108801,0,7,14,36,87,918
Rutland,2020-10-16,forecast,19,153460,5301433,0,5,12,32,94,996
Rutland,2020-10-17,forecast,29,49073,1435570,1,7,18,50,137,1782
Rutland,2020-10-18,forecast,26,67668,2477356,0,6,16,46,132,1614
Bedford,2020-10-05,forecast,29,36,30,8,18,24,34,45,83
Bedford,2020-10-06,forecast,20,27,28,4,12,17,25,34,71
Bedford,2020-10-07,forecast,28,46,135,6,16,23,35,49,126
Bedford,2020-10-08,forecast,24,45,115,5,13,19,31,47,137
Bedford,2020-10-09,forecast,29,80,665,5,14,22,37,61,221
Bedford,2020-10-10,forecast,20,85,933,3,9,15,28,48,219
Bedford,2020-10-11,forecast,25,193,3884,3,11,18,35,65,331
Bedford,2020-10-12,forecast,44,555,11795,5,18,31,64,127,1009
Bedford,2020-10-13,forecast,31,793,19493,3,11,21,48,105,950
Bedford,2020-10-14,forecast,42,2811,84663,4,15,27,67,156,1664
Bedford,2020-10-15,forecast,37,9465,362827,3,11,22,63,154,2107
Bedford,2020-10-16,forecast,43,27771,1105363,3,12,26,78,220,4170
Bedford,2020-10-17,forecast,31,58566,2434299,1,8,18,57,163,3462
Bedford,2020-10-18,forecast,38,45923,1550401,2,10,23,72,221,6320
Cambridgeshire,2020-10-05,forecast,49,58,33,20,36,44,57,72,121
Cambridgeshire,2020-10-06,forecast,60,70,47,23,41,52,69,87,146
Cambridgeshire,2020-10-07,forecast,72,91,79,26,48,61,84,111,219
Cambridgeshire,2020-10-08,forecast,88,122,198,28,57,74,103,139,314
Cambridgeshire,2020-10-09,forecast,94,141,279,28,55,77,113,157,368
Cambridgeshire,2020-10-10,forecast,64,110,277,16,38,52,80,120,289
Cambridgeshire,2020-10-11,forecast,76,165,959,17,41,61,95,141,430
Cambridgeshire,2020-10-12,forecast,142,345,1743,26,72,109,185,286,1003
Cambridgeshire,2020-10-13,forecast,162,502,3117,27,77,122,214,370,1513
Cambridgeshire,2020-10-14,forecast,192,1451,28929,28,87,142,270,484,2092
Cambridgeshire,2020-10-15,forecast,244,2274,48703,31,101,178,337,628,3359
Cambridgeshire,2020-10-16,forecast,245,4356,101681,27,103,181,369,719,4298
Cambridgeshire,2020-10-17,forecast,180,5651,164652,17,65,119,257,555,3640
Cambridgeshire,2020-10-18,forecast,212,14073,466046,16,72,140,313,700,5148
Central Bedfordshire,2020-10-05,forecast,20,25,19,7,13,17,23,31,56
Central Bedfordshire,2020-10-06,forecast,17,24,29,5,11,15,21,27,59
Central Bedfordshire,2020-10-07,forecast,29,49,97,8,18,24,36,51,135
Central Bedfordshire,2020-10-08,forecast,26,58,227,6,15,21,33,49,153
Central Bedfordshire,2020-10-09,forecast,29,137,1409,6,15,23,39,63,272
Central Bedfordshire,2020-10-10,forecast,18,187,2800,3,9,13,24,44,238
Central Bedfordshire,2020-10-11,forecast,25,519,10125,3,12,18,36,69,470
Central Bedfordshire,2020-10-12,forecast,45,3295,73359,6,19,31,65,143,1187
Central Bedfordshire,2020-10-13,forecast,39,6998,169569,4,15,27,58,140,1672
Central Bedfordshire,2020-10-14,forecast,63,39568,1213643,6,23,42,104,257,3809
Central Bedfordshire,2020-10-15,forecast,56,74371,2021870,4,20,36,92,259,5171
Central Bedfordshire,2020-10-16,forecast,68,170208,3927018,4,20,43,112,342,9157
Central Bedfordshire,2020-10-17,forecast,38,150882,2772588,2,11,22,72,234,9207
Central Bedfordshire,2020-10-18,forecast,57,340218,6189153,3,14,34,111,370,16558
Essex,2020-10-05,forecast,170,181,73,90,131,156,186,216,307
Essex,2020-10-06,forecast,180,192,84,89,137,162,196,229,344
Essex,2020-10-07,forecast,195,219,136,93,144,174,219,267,409
Essex,2020-10-08,forecast,197,237,273,86,143,177,222,281,481
Essex,2020-10-09,forecast,211,284,969,86,147,182,244,313,549
Essex,2020-10-10,forecast,163,262,2133,58,110,141,186,244,498
Essex,2020-10-11,forecast,159,403,7176,51,100,132,190,254,570
Essex,2020-10-12,forecast,348,1576,39141,104,215,291,426,596,1546
Essex,2020-10-13,forecast,365,3288,106636,100,213,303,442,656,1878
Essex,2020-10-14,forecast,393,14247,562993,98,231,321,501,746,2447
Essex,2020-10-15,forecast,401,29213,1181423,94,225,318,523,832,3214
Essex,2020-10-16,forecast,442,34931,1290430,85,222,333,570,920,3883
Essex,2020-10-17,forecast,324,62138,2422989,57,163,249,433,728,3173
Essex,2020-10-18,forecast,322,88485,2920605,50,155,244,443,762,4058
Hertfordshire,2020-10-05,forecast,171,182,66,91,136,158,187,218,309
Hertfordshire,2020-10-06,forecast,180,195,83,93,136,163,197,233,347
Hertfordshire,2020-10-07,forecast,228,251,122,108,169,204,257,304,463
Hertfordshire,2020-10-08,forecast,269,312,182,117,196,240,304,380,634
Hertfordshire,2020-10-09,forecast,287,352,248,120,201,251,334,421,777
Hertfordshire,2020-10-10,forecast,206,265,223,76,140,177,241,311,646
Hertfordshire,2020-10-11,forecast,216,295,303,73,135,183,257,342,764
Hertfordshire,2020-10-12,forecast,514,774,969,159,312,431,631,875,2098
Hertfordshire,2020-10-13,forecast,538,888,1316,150,311,436,671,960,2610
Hertfordshire,2020-10-14,forecast,694,1260,2522,169,372,541,866,1287,3512
Hertfordshire,2020-10-15,forecast,819,1690,3519,183,434,645,1065,1670,5288
Hertfordshire,2020-10-16,forecast,886,2158,6315,179,447,679,1165,1894,6381
Hertfordshire,2020-10-17,forecast,642,1769,5690,114,300,477,866,1403,5132
Hertfordshire,2020-10-18,forecast,676,2174,8130,102,297,500,911,1570,6706
Luton,2020-10-05,forecast,32,39,28,11,21,27,38,49,90
Luton,2020-10-06,forecast,35,49,48,10,21,29,42,60,131
Luton,2020-10-07,forecast,31,60,131,8,18,25,39,58,178
Luton,2020-10-08,forecast,44,128,376,9,23,34,57,92,470
Luton,2020-10-09,forecast,48,258,1300,9,24,36,65,120,884
Luton,2020-10-10,forecast,45,519,3202,7,21,33,64,132,1530
Luton,2020-10-11,forecast,44,1150,7831,6,20,32,67,155,3006
Luton,2020-10-12,forecast,64,4598,51930,8,25,44,105,282,7453
Luton,2020-10-13,forecast,68,11819,124905,7,24,45,115,352,16285
Luton,2020-10-14,forecast,60,30364,357290,5,19,38,108,364,23704
Luton,2020-10-15,forecast,84,99990,1588827,6,25,50,165,629,66658
Luton,2020-10-16,forecast,97,373731,5455088,6,24,55,191,834,128311
Luton,2020-10-17,forecast,86,550932,5919468,4,22,48,177,980,203933
Luton,2020-10-18,forecast,91,1067568,10559588,4,20,49,201,1149,430826
Norfolk,2020-10-05,forecast,82,101,79,24,50,69,96,126,233
Norfolk,2020-10-06,forecast,84,110,110,22,48,68,99,133,291
Norfolk,2020-10-07,forecast,68,103,135,18,39,55,82,117,282
Norfolk,2020-10-08,forecast,79,153,437,19,44,64,99,148,468
Norfolk,2020-10-09,forecast,78,231,2054,16,41,61,103,168,620
Norfolk,2020-10-10,forecast,48,215,2491,9,23,36,66,116,526
Norfolk,2020-10-11,forecast,57,472,7320,9,25,41,79,141,897
Norfolk,2020-10-12,forecast,130,2500,57181,17,52,92,186,382,2896
Norfolk,2020-10-13,forecast,118,3443,81608,14,47,82,183,406,3709
Norfolk,2020-10-14,forecast,105,6366,148622,10,37,71,161,360,4077
Norfolk,2020-10-15,forecast,126,22035,579406,10,41,82,205,542,7110
Norfolk,2020-10-16,forecast,118,56199,1566418,8,35,72,208,550,10022
Norfolk,2020-10-17,forecast,73,146858,4473659,4,19,44,129,378,8430
Norfolk,2020-10-18,forecast,86,125775,3836887,4,22,51,159,479,13357
Peterborough,2020-10-05,forecast,24,29,21,7,16,21,29,37,65
Peterborough,2020-10-06,forecast,24,29,21,7,15,21,28,37,67
Peterborough,2020-10-07,forecast,25,32,26,7,16,21,30,40,78
Peterborough,2020-10-08,forecast,30,42,43,8,18,25,37,51,106
Peterborough,2020-10-09,forecast,36,52,66,9,20,29,43,62,143
Peterborough,2020-10-10,forecast,25,43,106,5,14,20,32,47,123
Peterborough,2020-10-11,forecast,29,60,322,5,15,24,38,57,166
Peterborough,2020-10-12,forecast,52,109,436,10,25,38,66,103,347
Peterborough,2020-10-13,forecast,47,127,925,8,24,36,61,102,362
Peterborough,2020-10-14,forecast,50,156,1088,7,23,37,69,113,434
Peterborough,2020-10-15,forecast,61,521,15139,9,27,46,86,149,690
Peterborough,2020-10-16,forecast,72,636,16166,9,29,51,102,184,857
Peterborough,2020-10-17,forecast,54,775,23915,5,20,37,77,143,782
Peterborough,2020-10-18,forecast,62,2640,102829,6,22,41,90,184,1039
Southend-on-Sea,2020-10-05,forecast,15,19,15,4,9,13,17,24,45
Southend-on-Sea,2020-10-06,forecast,23,30,26,6,14,19,27,37,75
Southend-on-Sea,2020-10-07,forecast,20,29,34,5,12,17,25,35,80
Southend-on-Sea,2020-10-08,forecast,23,36,50,5,13,19,28,40,106
Southend-on-Sea,2020-10-09,forecast,23,44,117,5,12,18,29,42,128
Southend-on-Sea,2020-10-10,forecast,16,35,97,3,8,12,20,31,101
Southend-on-Sea,2020-10-11,forecast,16,54,306,2,8,12,22,35,135
Southend-on-Sea,2020-10-12,forecast,31,143,828,4,14,22,43,74,350
Southend-on-Sea,2020-10-13,forecast,48,348,3259,6,21,35,65,117,686
Southend-on-Sea,2020-10-14,forecast,42,526,5843,5,17,29,59,115,740
Southend-on-Sea,2020-10-15,forecast,47,1053,14935,5,19,32,67,133,1183
Southend-on-Sea,2020-10-16,forecast,49,1558,22454,4,17,33,73,156,1270
Southend-on-Sea,2020-10-17,forecast,33,2218,40092,2,11,22,53,112,1132
Southend-on-Sea,2020-10-18,forecast,33,4247,80532,2,11,22,51,119,1661
Suffolk,2020-10-05,forecast,59,65,32,26,43,52,67,81,123
Suffolk,2020-10-06,forecast,92,108,75,38,64,80,104,132,230
Suffolk,2020-10-07,forecast,100,124,110,36,67,85,116,147,281
Suffolk,2020-10-08,forecast,138,198,267,45,90,118,167,232,536
Suffolk,2020-10-09,forecast,170,272,401,48,101,138,209,298,791
Suffolk,2020-10-10,forecast,128,244,615,29,69,103,163,237,731
Suffolk,2020-10-11,forecast,131,295,817,26,69,100,166,265,985
Suffolk,2020-10-12,forecast,298,954,5022,48,142,224,403,674,3060
Suffolk,2020-10-13,forecast,466,1938,11237,65,199,333,658,1167,6183
Suffolk,2020-10-14,forecast,508,3437,44415,55,213,361,718,1343,8143
Suffolk,2020-10-15,forecast,752,6398,79586,67,267,488,1092,2062,13923
Suffolk,2020-10-16,forecast,894,14940,299822,68,313,605,1341,2752,22654
Suffolk,2020-10-17,forecast,658,17728,374277,41,215,426,1057,2224,19313
Suffolk,2020-10-18,forecast,710,23201,508945,37,201,441,1138,2440,26538
Thurrock,2020-10-05,forecast,16,20,18,4,10,13,19,26,50
Thurrock,2020-10-06,forecast,17,23,21,5,11,15,21,29,59
Thurrock,2020-10-07,forecast,15,21,27,3,9,12,19,26,55
Thurrock,2020-10-08,forecast,14,20,28,3,8,11,17,24,57
Thurrock,2020-10-09,forecast,17,28,48,3,8,13,21,30,84
Thurrock,2020-10-10,forecast,11,22,52,2,6,9,14,22,67
Thurrock,2020-10-11,forecast,13,30,95,2,6,10,17,29,91
Thurrock,2020-10-12,forecast,28,81,287,3,12,20,39,64,262
Thurrock,2020-10-13,forecast,28,127,1041,3,12,21,40,72,321
Thurrock,2020-10-14,forecast,25,141,1075,2,10,18,36,63,331
Thurrock,2020-10-15,forecast,21,203,2345,2,8,15,32,62,367
Thurrock,2020-10-16,forecast,27,283,2538,2,9,18,40,78,570
Thurrock,2020-10-17,forecast,18,526,11031,1,6,12,28,58,495
Thurrock,2020-10-18,forecast,21,1488,44354,1,7,14,33,76,598
Barking and Dagenham,2020-10-05,forecast,22,25,14,8,15,19,25,32,51
Barking and Dagenham,2020-10-06,forecast,20,23,15,7,14,17,23,29,52
Barking and Dagenham,2020-10-07,forecast,31,36,26,10,19,27,36,45,79
Barking and Dagenham,2020-10-08,forecast,24,31,32,8,16,20,29,38,71
Barking and Dagenham,2020-10-09,forecast,17,24,43,4,11,14,20,28,60
Barking and Dagenham,2020-10-10,forecast,15,21,30,3,9,13,18,25,56
Barking and Dagenham,2020-10-11,forecast,18,27,42,4,10,14,21,31,76
Barking and Dagenham,2020-10-12,forecast,23,45,132,6,13,19,29,43,124
Barking and Dagenham,2020-10-13,forecast,21,56,500,4,12,17,27,41,129
Barking and Dagenham,2020-10-14,forecast,32,88,536,6,16,25,42,64,229
Barking and Dagenham,2020-10-15,forecast,26,96,899,5,12,19,33,55,208
Barking and Dagenham,2020-10-16,forecast,18,93,986,3,8,14,24,41,179
Barking and Dagenham,2020-10-17,forecast,16,105,1299,2,7,12,22,38,166
Barking and Dagenham,2020-10-18,forecast,19,270,6627,2,8,14,25,43,240
Barnet,2020-10-05,forecast,65,69,31,31,48,58,71,84,126
Barnet,2020-10-06,forecast,61,65,28,27,45,55,67,80,119
Barnet,2020-10-07,forecast,85,94,46,40,63,75,95,114,177
Barnet,2020-10-08,forecast,89,102,57,38,64,79,101,125,212
Barnet,2020-10-09,forecast,89,106,69,35,62,78,104,131,234
Barnet,2020-10-10,forecast,61,73,53,22,41,53,70,90,158
Barnet,2020-10-11,forecast,78,100,92,26,51,67,92,118,234
Barnet,2020-10-12,forecast,142,189,184,46,91,118,168,220,461
Barnet,2020-10-13,forecast,131,186,211,37,82,109,157,217,491
Barnet,2020-10-14,forecast,187,284,364,49,108,153,227,325,825
Barnet,2020-10-15,forecast,203,326,525,50,114,159,247,356,976
Barnet,2020-10-16,forecast,197,358,828,46,111,161,245,372,1053
Barnet,2020-10-17,forecast,134,261,748,28,71,105,170,253,778
Barnet,2020-10-18,forecast,169,365,955,34,87,134,219,351,1160
Bexley,2020-10-05,forecast,26,31,24,5,15,21,31,40,76
Bexley,2020-10-06,forecast,20,26,22,4,12,17,24,34,66
Bexley,2020-10-07,forecast,25,33,33,6,14,21,31,43,85
Bexley,2020-10-08,forecast,34,46,47,8,19,27,41,57,124
Bexley,2020-10-09,forecast,29,44,53,6,16,24,36,52,127
Bexley,2020-10-10,forecast,22,34,47,4,12,17,28,39,100
Bexley,2020-10-11,forecast,26,46,78,5,14,21,33,49,144
Bexley,2020-10-12,forecast,40,77,171,7,21,32,52,82,243
Bexley,2020-10-13,forecast,33,81,372,5,17,25,43,66,239
Bexley,2020-10-14,forecast,40,103,301,6,19,31,53,88,318
Bexley,2020-10-15,forecast,52,176,1175,7,23,39,71,120,481
Bexley,2020-10-16,forecast,48,165,874,6,21,36,67,118,487
Bexley,2020-10-17,forecast,36,183,1354,3,15,25,52,93,437
Bexley,2020-10-18,forecast,42,436,9555,4,17,30,59,114,577
Brent,2020-10-05,forecast,45,48,21,21,34,41,49,58,87
Brent,2020-10-06,forecast,52,57,29,24,38,46,57,70,110
Brent,2020-10-07,forecast,60,69,40,26,44,53,69,84,137
Brent,2020-10-08,forecast,66,77,59,25,44,56,75,95,163
Brent,2020-10-09,forecast,49,63,56,19,32,42,58,76,143
Brent,2020-10-10,forecast,37,50,58,12,24,31,45,59,121
Brent,2020-10-11,forecast,39,59,115,12,24,32,47,64,147
Brent,2020-10-12,forecast,60,98,193,16,35,49,72,103,257
Brent,2020-10-13,forecast,65,134,503,16,38,52,81,125,375
Brent,2020-10-14,forecast,78,190,876,17,42,63,103,154,490
Brent,2020-10-15,forecast,83,228,1128,14,40,63,110,175,579
Brent,2020-10-16,forecast,65,235,1685,10,31,48,88,145,527
Brent,2020-10-17,forecast,47,227,1859,7,21,34,66,111,478
Brent,2020-10-18,forecast,50,306,3091,7,21,37,69,121,586
Bromley,2020-10-05,forecast,48,55,31,19,35,43,55,68,109
Bromley,2020-10-06,forecast,56,64,39,20,38,48,63,79,134
Bromley,2020-10-07,forecast,83,102,74,30,56,72,97,126,241
Bromley,2020-10-08,forecast,76,100,95,23,49,64,90,121,245
Bromley,2020-10-09,forecast,74,105,129,22,45,61,89,123,270
Bromley,2020-10-10,forecast,75,118,162,21,45,61,93,131,342
Bromley,2020-10-11,forecast,82,150,293,22,48,67,103,156,447
Bromley,2020-10-12,forecast,174,417,1435,38,91,136,228,362,1227
Bromley,2020-10-13,forecast,198,525,1985,40,100,153,256,436,1538
Bromley,2020-10-14,forecast,303,1068,5635,54,146,227,414,720,2998
Bromley,2020-10-15,forecast,270,1278,9347,44,127,204,379,695,3383
Bromley,2020-10-16,forecast,272,1661,14026,36,111,197,383,680,4234
Bromley,2020-10-17,forecast,270,2332,26327,36,117,191,404,763,5089
Bromley,2020-10-18,forecast,301,3442,37969,35,124,208,459,930,6707
Camden,2020-10-05,forecast,34,38,21,12,23,30,38,48,75
Camden,2020-10-06,forecast,28,33,21,10,19,25,33,42,69
Camden,2020-10-07,forecast,33,39,27,11,22,29,38,49,87
Camden,2020-10-08,forecast,41,50,48,13,27,35,48,62,117
Camden,2020-10-09,forecast,43,57,72,14,27,36,51,68,142
Camden,2020-10-10,forecast,36,53,111,10,22,30,43,59,139
Camden,2020-10-11,forecast,33,54,173,10,20,28,42,60,137
Camden,2020-10-12,forecast,70,144,1092,19,40,57,86,130,370
Camden,2020-10-13,forecast,60,165,2242,14,33,47,77,116,365
Camden,2020-10-14,forecast,69,295,6508,15,38,55,88,143,479
Camden,2020-10-15,forecast,86,373,7135,18,44,65,110,177,712
Camden,2020-10-16,forecast,93,1164,40712,17,46,72,120,201,902
Camden,2020-10-17,forecast,74,1554,57485,13,37,56,102,173,816
Camden,2020-10-18,forecast,72,3576,147142,12,32,53,97,174,983
Croydon,2020-10-05,forecast,67,76,40,29,49,60,76,93,149
Croydon,2020-10-06,forecast,55,64,38,22,39,48,63,79,134
Croydon,2020-10-07,forecast,69,83,56,25,47,59,80,104,191
Croydon,2020-10-08,forecast,61,77,60,20,40,52,72,96,184
Croydon,2020-10-09,forecast,72,96,90,22,45,61,85,118,242
Croydon,2020-10-10,forecast,42,60,73,11,25,35,50,70,164
Croydon,2020-10-11,forecast,46,70,91,11,26,37,58,81,200
Croydon,2020-10-12,forecast,117,205,403,23,61,91,149,224,570
Croydon,2020-10-13,forecast,94,180,349,16,47,72,123,198,582
Croydon,2020-10-14,forecast,117,253,660,17,54,87,155,252,761
