region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Leicestershire,2020-12-25,forecast,155,581,9803,40,85,124,204,317,1087
Leicestershire,2020-12-26,forecast,127,632,12916,30,65,98,165,276,1073
Leicestershire,2020-12-27,forecast,120,1163,34956,26,59,91,158,272,1154
Lincolnshire,2020-12-14,forecast,328,338,81,221,283,310,348,385,481
Lincolnshire,2020-12-15,forecast,288,301,82,191,243,271,310,348,450
Lincolnshire,2020-12-16,forecast,286,302,100,178,234,267,309,350,477
Lincolnshire,2020-12-17,forecast,264,287,106,159,213,244,289,338,487
Lincolnshire,2020-12-18,forecast,255,286,131,140,202,233,282,336,520
Lincolnshire,2020-12-19,forecast,182,208,113,95,136,163,203,245,407
Lincolnshire,2020-12-20,forecast,154,185,119,75,113,138,174,215,390
Lincolnshire,2020-12-21,forecast,285,364,288,129,204,252,322,412,826
Lincolnshire,2020-12-22,forecast,250,336,321,105,169,215,286,386,838
Lincolnshire,2020-12-23,forecast,246,357,443,96,163,209,293,392,945
Lincolnshire,2020-12-24,forecast,228,349,453,82,147,192,272,372,948
Lincolnshire,2020-12-25,forecast,216,371,580,75,134,180,269,385,1094
Lincolnshire,2020-12-26,forecast,150,283,528,48,89,123,188,279,820
Lincolnshire,2020-12-27,forecast,129,272,582,35,73,105,163,251,829
Northamptonshire,2020-12-14,forecast,296,305,71,206,254,280,314,343,435
Northamptonshire,2020-12-15,forecast,320,333,92,209,269,302,342,380,500
Northamptonshire,2020-12-16,forecast,342,363,125,205,275,316,373,428,583
Northamptonshire,2020-12-17,forecast,353,384,158,197,277,321,386,453,669
Northamptonshire,2020-12-18,forecast,369,426,221,190,279,334,416,511,830
Northamptonshire,2020-12-19,forecast,280,332,206,132,203,246,320,395,713
Northamptonshire,2020-12-20,forecast,315,399,301,128,221,275,369,484,924
Northamptonshire,2020-12-21,forecast,551,761,721,207,375,473,648,891,2023
Northamptonshire,2020-12-22,forecast,594,875,979,197,379,492,725,1008,2409
Northamptonshire,2020-12-23,forecast,643,1041,1397,183,395,533,802,1156,3124
Northamptonshire,2020-12-24,forecast,658,1168,1848,165,381,539,819,1260,3658
Northamptonshire,2020-12-25,forecast,702,1385,2510,169,380,558,900,1438,4684
Northamptonshire,2020-12-26,forecast,526,1185,2611,108,283,409,699,1142,4122
Northamptonshire,2020-12-27,forecast,614,1539,3836,110,300,457,831,1355,5328
Nottingham,2020-12-14,forecast,107,112,30,71,91,101,115,129,167
Nottingham,2020-12-15,forecast,87,92,31,51,70,81,95,108,148
Nottingham,2020-12-16,forecast,103,116,51,57,82,94,115,136,209
Nottingham,2020-12-17,forecast,98,115,70,49,74,88,109,135,239
Nottingham,2020-12-18,forecast,85,109,90,38,61,75,96,126,253
Nottingham,2020-12-19,forecast,71,102,113,29,47,61,83,115,270
Nottingham,2020-12-20,forecast,71,121,184,26,46,61,88,126,342
Nottingham,2020-12-21,forecast,117,235,470,38,72,96,147,226,731
Nottingham,2020-12-22,forecast,94,225,556,26,51,75,120,193,735
Nottingham,2020-12-23,forecast,111,352,1148,29,58,87,146,257,1169
Nottingham,2020-12-24,forecast,106,425,1708,23,50,81,145,261,1339
Nottingham,2020-12-25,forecast,90,502,2450,17,41,66,130,244,1483
Nottingham,2020-12-26,forecast,76,574,3183,13,33,55,110,222,1682
Nottingham,2020-12-27,forecast,78,847,5633,11,31,54,118,253,2099
Nottinghamshire,2020-12-14,forecast,328,332,61,240,290,312,344,371,437
Nottinghamshire,2020-12-15,forecast,299,309,67,215,262,285,316,349,427
Nottinghamshire,2020-12-16,forecast,314,328,88,209,265,295,339,375,482
Nottinghamshire,2020-12-17,forecast,292,311,104,183,240,269,315,364,505
Nottinghamshire,2020-12-18,forecast,299,328,136,169,238,272,332,385,569
Nottinghamshire,2020-12-19,forecast,247,277,139,127,189,223,274,324,535
Nottinghamshire,2020-12-20,forecast,245,288,173,116,179,219,279,348,603
Nottinghamshire,2020-12-21,forecast,441,542,400,190,310,384,503,647,1229
Nottinghamshire,2020-12-22,forecast,404,533,457,157,276,351,470,643,1307
Nottinghamshire,2020-12-23,forecast,423,589,616,151,279,356,506,690,1545
Nottinghamshire,2020-12-24,forecast,391,589,808,126,247,324,480,676,1678
Nottinghamshire,2020-12-25,forecast,404,647,1077,118,246,328,502,714,1905
Nottinghamshire,2020-12-26,forecast,332,581,1216,88,190,262,421,612,1772
Nottinghamshire,2020-12-27,forecast,331,632,1464,76,179,258,423,667,2041
Rutland,2020-12-14,forecast,10,12,7,3,7,9,12,15,26
Rutland,2020-12-15,forecast,9,11,8,2,6,8,11,15,25
Rutland,2020-12-16,forecast,5,7,6,1,3,4,6,8,16
Rutland,2020-12-17,forecast,9,13,12,2,6,8,11,15,33
Rutland,2020-12-18,forecast,8,12,14,2,5,6,10,14,32
Rutland,2020-12-19,forecast,7,11,17,1,4,6,9,13,34
Rutland,2020-12-20,forecast,7,12,24,1,3,5,8,13,37
Rutland,2020-12-21,forecast,10,23,61,1,5,8,13,21,73
Rutland,2020-12-22,forecast,10,28,125,1,4,7,13,21,76
Rutland,2020-12-23,forecast,5,20,112,0,2,4,7,12,53
Rutland,2020-12-24,forecast,9,43,246,1,4,7,13,23,113
Rutland,2020-12-25,forecast,8,53,405,0,3,5,11,22,124
Rutland,2020-12-26,forecast,7,63,577,0,2,5,10,20,136
Rutland,2020-12-27,forecast,6,80,885,0,2,4,10,20,136
Bedford,2020-12-14,forecast,122,127,41,72,99,113,132,148,201
Bedford,2020-12-15,forecast,124,132,49,68,98,114,135,156,224
Bedford,2020-12-16,forecast,155,170,80,81,118,140,169,205,313
Bedford,2020-12-17,forecast,139,158,85,69,103,124,155,192,307
Bedford,2020-12-18,forecast,171,200,134,75,121,151,193,240,424
Bedford,2020-12-19,forecast,148,184,167,57,97,126,171,220,432
Bedford,2020-12-20,forecast,177,235,238,62,115,150,209,280,583
Bedford,2020-12-21,forecast,291,418,577,90,170,242,350,485,1105
Bedford,2020-12-22,forecast,302,470,940,81,171,238,378,523,1336
Bedford,2020-12-23,forecast,370,713,3907,86,192,285,468,692,1999
Bedford,2020-12-24,forecast,336,719,4551,68,165,256,430,656,2090
Bedford,2020-12-25,forecast,409,958,5723,72,198,308,536,858,2945
Bedford,2020-12-26,forecast,354,1004,7901,54,157,264,482,779,2817
Bedford,2020-12-27,forecast,438,1693,25169,57,185,308,590,987,4181
Cambridgeshire,2020-12-14,forecast,260,273,89,154,210,240,283,321,435
Cambridgeshire,2020-12-15,forecast,315,341,144,170,245,284,344,404,607
Cambridgeshire,2020-12-16,forecast,354,401,224,170,260,311,392,472,821
Cambridgeshire,2020-12-17,forecast,435,544,429,188,304,380,500,642,1220
Cambridgeshire,2020-12-18,forecast,455,628,651,171,306,391,541,744,1542
Cambridgeshire,2020-12-19,forecast,382,602,881,125,243,323,468,672,1581
Cambridgeshire,2020-12-20,forecast,502,930,1839,137,299,416,650,948,2733
Cambridgeshire,2020-12-21,forecast,1150,2565,7332,263,601,900,1451,2290,7718
Cambridgeshire,2020-12-22,forecast,1386,3939,16111,268,682,1051,1822,3062,11395
Cambridgeshire,2020-12-23,forecast,1616,5892,35223,249,722,1180,2101,3840,16001
Cambridgeshire,2020-12-24,forecast,1966,10797,82989,263,824,1457,2762,5250,25458
Cambridgeshire,2020-12-25,forecast,2073,15080,116798,229,826,1464,3028,5922,34009
Cambridgeshire,2020-12-26,forecast,1761,18908,187282,164,652,1226,2625,5444,35166
Cambridgeshire,2020-12-27,forecast,2323,38560,424600,180,783,1567,3581,8076,60398
Central Bedfordshire,2020-12-14,forecast,213,221,62,135,179,200,229,255,334
Central Bedfordshire,2020-12-15,forecast,216,228,72,132,176,200,236,266,362
Central Bedfordshire,2020-12-16,forecast,242,261,96,142,194,223,267,310,428
Central Bedfordshire,2020-12-17,forecast,254,277,118,135,196,231,278,331,506
Central Bedfordshire,2020-12-18,forecast,273,310,153,140,203,246,306,376,613
Central Bedfordshire,2020-12-19,forecast,212,245,146,92,151,186,240,296,511
Central Bedfordshire,2020-12-20,forecast,266,318,204,111,184,234,308,387,688
Central Bedfordshire,2020-12-21,forecast,430,547,408,154,287,375,507,666,1357
Central Bedfordshire,2020-12-22,forecast,434,575,492,143,274,365,518,702,1485
Central Bedfordshire,2020-12-23,forecast,493,691,699,148,296,410,599,840,1897
Central Bedfordshire,2020-12-24,forecast,514,770,917,132,294,412,631,888,2222
Central Bedfordshire,2020-12-25,forecast,552,879,1118,127,307,457,695,1007,2578
Central Bedfordshire,2020-12-26,forecast,433,730,1119,91,228,339,535,803,2293
Central Bedfordshire,2020-12-27,forecast,521,968,1660,101,269,413,672,1072,3256
Essex,2020-12-14,forecast,1868,1890,294,1441,1693,1801,1944,2063,2395
Essex,2020-12-15,forecast,1937,1979,415,1399,1690,1842,2043,2210,2721
Essex,2020-12-16,forecast,2267,2384,656,1532,1942,2131,2432,2730,3637
Essex,2020-12-17,forecast,2518,2711,1000,1523,2006,2317,2749,3171,4609
Essex,2020-12-18,forecast,2920,3308,1617,1601,2283,2661,3206,3920,6175
Essex,2020-12-19,forecast,2437,2890,1772,1173,1792,2178,2736,3376,6106
Essex,2020-12-20,forecast,2932,3712,2838,1294,2071,2552,3368,4374,8579
Essex,2020-12-21,forecast,5850,8077,7794,2253,3914,4983,6960,9290,20319
Essex,2020-12-22,forecast,6230,9173,10430,2074,3849,5241,7381,10318,24864
Essex,2020-12-23,forecast,7420,12168,17240,2185,4394,6012,9054,12888,35149
Essex,2020-12-24,forecast,8126,15235,26643,2174,4654,6499,10367,15448,46346
Essex,2020-12-25,forecast,9590,20088,40468,2239,5129,7492,12248,19059,63483
Essex,2020-12-26,forecast,7982,19275,46954,1620,4113,6009,10351,17024,62134
Essex,2020-12-27,forecast,9712,27160,75621,1768,4778,7308,12687,22033,92534
Hertfordshire,2020-12-14,forecast,899,910,169,663,792,857,942,1006,1199
Hertfordshire,2020-12-15,forecast,969,1003,239,672,835,918,1029,1142,1441
Hertfordshire,2020-12-16,forecast,1186,1260,400,755,992,1111,1273,1456,1971
Hertfordshire,2020-12-17,forecast,1325,1466,624,780,1064,1219,1445,1707,2546
Hertfordshire,2020-12-18,forecast,1468,1707,967,759,1110,1324,1651,2010,3456
Hertfordshire,2020-12-19,forecast,1362,1682,1215,629,979,1202,1555,1978,3744
Hertfordshire,2020-12-20,forecast,1600,2147,1975,683,1097,1367,1859,2512,5193
Hertfordshire,2020-12-21,forecast,3124,4589,5411,1135,2012,2608,3744,5260,12662
Hertfordshire,2020-12-22,forecast,3468,5599,7865,1127,2125,2824,4180,6054,16156
Hertfordshire,2020-12-23,forecast,4282,7933,14734,1243,2470,3437,5301,8029,23775
Hertfordshire,2020-12-24,forecast,4752,10239,22332,1246,2584,3789,6089,9848,32044
Hertfordshire,2020-12-25,forecast,5272,13288,36628,1227,2814,4071,6874,11703,42666
Hertfordshire,2020-12-26,forecast,4965,14912,50397,1038,2416,3754,6558,11514,48043
Hertfordshire,2020-12-27,forecast,5818,21099,84128,1063,2709,4266,7857,14794,71101
Luton,2020-12-14,forecast,139,143,40,84,116,129,148,166,214
Luton,2020-12-15,forecast,129,134,42,77,105,120,138,155,209
Luton,2020-12-16,forecast,139,146,48,81,111,129,150,171,234
Luton,2020-12-17,forecast,156,166,63,89,124,144,169,193,278
Luton,2020-12-18,forecast,145,158,70,79,113,132,160,185,286
Luton,2020-12-19,forecast,122,135,67,63,93,111,134,159,247
Luton,2020-12-20,forecast,128,144,80,63,94,114,143,171,281
Luton,2020-12-21,forecast,190,223,148,93,141,170,215,262,472
Luton,2020-12-22,forecast,176,212,161,79,126,154,199,252,448
Luton,2020-12-23,forecast,197,241,184,84,135,170,226,284,553
Luton,2020-12-24,forecast,213,280,263,86,150,186,246,331,693
Luton,2020-12-25,forecast,197,275,331,78,137,174,235,313,666
Luton,2020-12-26,forecast,170,243,314,61,114,143,202,274,626
Luton,2020-12-27,forecast,174,268,426,59,112,147,212,294,720
Norfolk,2020-12-14,forecast,278,293,102,158,222,256,302,346,491
Norfolk,2020-12-15,forecast,280,307,137,146,213,251,308,363,566
Norfolk,2020-12-16,forecast,282,331,211,130,204,249,321,391,682
Norfolk,2020-12-17,forecast,292,375,308,122,208,254,339,443,851
Norfolk,2020-12-18,forecast,340,494,626,131,220,287,410,554,1249
Norfolk,2020-12-19,forecast,246,430,860,83,155,203,303,437,1295
Norfolk,2020-12-20,forecast,234,510,1614,69,134,191,291,456,1516
Norfolk,2020-12-21,forecast,496,1406,6775,124,261,381,646,1082,4219
Norfolk,2020-12-22,forecast,492,1896,10866,104,248,379,663,1142,5917
Norfolk,2020-12-23,forecast,503,2939,24474,90,226,369,699,1248,7419
Norfolk,2020-12-24,forecast,532,4833,52872,84,223,382,770,1544,9969
Norfolk,2020-12-25,forecast,596,8685,115125,85,239,419,894,1888,14330
Norfolk,2020-12-26,forecast,450,10565,149586,51,161,311,677,1561,15112
Norfolk,2020-12-27,forecast,416,18691,336096,40,138,275,669,1598,18014
Peterborough,2020-12-14,forecast,158,161,40,105,134,147,167,182,229
Peterborough,2020-12-15,forecast,152,158,47,95,125,142,162,182,238
Peterborough,2020-12-16,forecast,163,171,63,93,129,150,176,201,275
Peterborough,2020-12-17,forecast,167,185,87,92,130,152,186,217,330
Peterborough,2020-12-18,forecast,183,212,126,92,138,164,206,253,412
Peterborough,2020-12-19,forecast,150,181,127,67,107,133,170,216,385
Peterborough,2020-12-20,forecast,174,225,240,71,121,150,202,261,500
Peterborough,2020-12-21,forecast,310,427,519,110,194,257,371,502,1055
Peterborough,2020-12-22,forecast,302,459,753,95,183,252,363,512,1225
Peterborough,2020-12-23,forecast,319,531,1079,90,186,259,397,574,1473
Peterborough,2020-12-24,forecast,332,636,1775,83,184,262,425,633,1830
Peterborough,2020-12-25,forecast,366,804,2811,81,197,288,470,763,2419
Peterborough,2020-12-26,forecast,302,763,3602,57,152,229,397,633,2353
Peterborough,2020-12-27,forecast,355,1097,6753,61,167,263,477,801,2970
Southend-on-Sea,2020-12-14,forecast,222,231,75,130,179,204,239,274,367
Southend-on-Sea,2020-12-15,forecast,235,250,93,127,185,214,257,297,420
Southend-on-Sea,2020-12-16,forecast,240,264,119,123,184,217,267,319,483
Southend-on-Sea,2020-12-17,forecast,324,367,200,156,240,287,365,439,711
Southend-on-Sea,2020-12-18,forecast,302,360,241,125,211,266,340,429,781
Southend-on-Sea,2020-12-19,forecast,293,373,311,110,201,254,340,445,850
Southend-on-Sea,2020-12-20,forecast,316,426,423,107,202,266,376,495,1080
Southend-on-Sea,2020-12-21,forecast,566,844,1066,168,348,469,670,948,2234
Southend-on-Sea,2020-12-22,forecast,592,993,1534,153,355,485,744,1073,2794
Southend-on-Sea,2020-12-23,forecast,613,1158,2445,142,341,489,770,1142,3547
Southend-on-Sea,2020-12-24,forecast,840,1775,4312,161,442,650,1073,1699,5427
Southend-on-Sea,2020-12-25,forecast,778,1982,6442,139,391,592,1014,1673,5979
Southend-on-Sea,2020-12-26,forecast,734,2262,8698,116,362,567,990,1667,6578
Southend-on-Sea,2020-12-27,forecast,798,2896,13449,103,381,601,1093,1856,7944
Suffolk,2020-12-14,forecast,262,271,80,164,214,241,279,312,419
Suffolk,2020-12-15,forecast,281,300,112,159,223,259,307,352,500
Suffolk,2020-12-16,forecast,284,316,163,147,218,257,311,372,591
Suffolk,2020-12-17,forecast,363,432,325,167,260,319,410,507,906
Suffolk,2020-12-18,forecast,413,540,591,176,292,364,476,622,1305
Suffolk,2020-12-19,forecast,331,491,963,123,216,282,391,526,1266
Suffolk,2020-12-20,forecast,374,667,2298,122,233,312,453,627,1724
Suffolk,2020-12-21,forecast,724,1615,9585,199,415,583,905,1326,4369
Suffolk,2020-12-22,forecast,776,2297,17799,181,409,609,1005,1561,6147
Suffolk,2020-12-23,forecast,798,3582,42851,162,395,595,1055,1734,7311
Suffolk,2020-12-24,forecast,1029,6633,102485,187,478,750,1431,2403,12842
Suffolk,2020-12-25,forecast,1184,13651,282814,176,521,870,1692,3034,18136
Suffolk,2020-12-26,forecast,955,22062,532105,126,371,669,1378,2596,18041
Suffolk,2020-12-27,forecast,1092,47963,1252311,116,413,737,1608,3191,26195
Thurrock,2020-12-14,forecast,554,565,126,381,475,525,582,639,792
Thurrock,2020-12-15,forecast,614,643,189,399,511,575,656,738,994
Thurrock,2020-12-16,forecast,723,782,309,433,579,666,786,915,1343
Thurrock,2020-12-17,forecast,870,975,481,467,677,795,958,1154,1822
Thurrock,2020-12-18,forecast,1185,1373,873,564,857,1048,1335,1617,2824
Thurrock,2020-12-19,forecast,1172,1459,1189,504,822,1026,1339,1722,3287
Thurrock,2020-12-20,forecast,1433,1936,2304,556,939,1212,1708,2245,4739
Thurrock,2020-12-21,forecast,3555,5240,7863,1160,2170,2911,4228,5860,13660
Thurrock,2020-12-22,forecast,3922,6560,12447,1116,2314,3208,4935,7262,18301
Thurrock,2020-12-23,forecast,4770,8861,23873,1174,2596,3760,6023,8888,26658
Thurrock,2020-12-24,forecast,5868,12547,50368,1305,2954,4418,7587,11560,36758
Thurrock,2020-12-25,forecast,7596,20592,113735,1518,3795,5862,10316,16631,58994
Thurrock,2020-12-26,forecast,7709,25169,172157,1324,3547,5650,10528,17348,69278
Thurrock,2020-12-27,forecast,9548,37478,299189,1448,4187,6951,13267,22867,97109
Barking and Dagenham,2020-12-14,forecast,335,344,92,209,280,315,356,395,511
Barking and Dagenham,2020-12-15,forecast,330,341,102,201,268,305,354,396,525
Barking and Dagenham,2020-12-16,forecast,443,470,161,264,359,414,480,548,762
Barking and Dagenham,2020-12-17,forecast,462,496,198,267,364,420,504,583,860
Barking and Dagenham,2020-12-18,forecast,516,569,265,278,397,471,568,677,1033
Barking and Dagenham,2020-12-19,forecast,434,486,267,211,319,389,484,575,912
Barking and Dagenham,2020-12-20,forecast,492,570,340,235,358,434,554,679,1197
Barking and Dagenham,2020-12-21,forecast,898,1078,796,388,610,771,1015,1283,2349
Barking and Dagenham,2020-12-22,forecast,851,1094,924,360,588,740,1007,1296,2425
Barking and Dagenham,2020-12-23,forecast,1200,1586,1606,464,795,1031,1398,1896,3906
Barking and Dagenham,2020-12-24,forecast,1239,1710,1891,423,798,1053,1468,2024,4217
Barking and Dagenham,2020-12-25,forecast,1406,2056,2926,455,868,1155,1690,2356,5407
Barking and Dagenham,2020-12-26,forecast,1186,1856,3203,360,702,963,1452,2008,5219
Barking and Dagenham,2020-12-27,forecast,1327,2270,4842,369,765,1056,1658,2459,6536
Barnet,2020-12-14,forecast,344,356,99,221,290,321,368,409,534
Barnet,2020-12-15,forecast,356,381,139,213,287,329,385,445,629
Barnet,2020-12-16,forecast,461,531,291,255,358,418,509,614,1022
Barnet,2020-12-17,forecast,546,688,555,268,405,482,616,773,1557
Barnet,2020-12-18,forecast,635,899,1104,262,427,539,740,979,2244
Barnet,2020-12-19,forecast,515,875,1593,194,338,435,630,879,2452
Barnet,2020-12-20,forecast,684,1384,3533,225,405,555,848,1236,4098
Barnet,2020-12-21,forecast,1374,3631,13656,368,755,1103,1775,2749,11056
Barnet,2020-12-22,forecast,1400,5154,27682,335,759,1095,1950,3197,15412
Barnet,2020-12-23,forecast,1904,10126,76767,383,934,1434,2515,4644,27320
Barnet,2020-12-24,forecast,2264,17482,155885,377,1042,1666,3182,5840,40596
Barnet,2020-12-25,forecast,2584,34341,420853,383,1095,1849,3840,7681,61405
Barnet,2020-12-26,forecast,2163,49751,759355,270,848,1503,3306,6777,71071
Barnet,2020-12-27,forecast,2784,100492,1683503,304,1070,1923,4438,9846,118775
Bexley,2020-12-14,forecast,430,448,128,272,359,402,458,519,678
Bexley,2020-12-15,forecast,425,456,168,249,343,392,461,536,776
Bexley,2020-12-16,forecast,551,620,313,297,427,503,612,726,1170
Bexley,2020-12-17,forecast,714,856,644,347,525,625,814,990,1844
Bexley,2020-12-18,forecast,784,1040,1411,342,544,678,903,1167,2482
Bexley,2020-12-19,forecast,657,1003,2336,258,432,567,795,1079,2681
Bexley,2020-12-20,forecast,791,1428,6261,260,503,652,971,1369,3794
Bexley,2020-12-21,forecast,1800,4216,36222,515,1040,1461,2217,3248,11483
Bexley,2020-12-22,forecast,1802,6008,85694,455,997,1438,2295,3577,14558
Bexley,2020-12-23,forecast,2360,14895,371469,506,1213,1788,3114,4986,23698
Bexley,2020-12-24,forecast,3024,31733,930643,590,1471,2234,4028,7061,36741
Bexley,2020-12-25,forecast,3445,58635,1919162,545,1502,2470,4689,8287,52114
Bexley,2020-12-26,forecast,2892,77477,2692930,395,1197,2061,4171,7892,55640
Bexley,2020-12-27,forecast,3496,85055,2537288,424,1367,2408,4986,9990,85454
Brent,2020-12-14,forecast,262,268,58,182,228,249,276,302,370
Brent,2020-12-15,forecast,299,311,81,199,255,281,319,357,458
Brent,2020-12-16,forecast,359,381,122,226,293,334,390,445,610
Brent,2020-12-17,forecast,438,473,185,247,339,398,482,560,824
Brent,2020-12-18,forecast,440,496,238,226,332,396,491,600,948
Brent,2020-12-19,forecast,416,494,292,195,304,367,476,605,1042
Brent,2020-12-20,forecast,424,526,367,174,292,368,492,644,1206
Brent,2020-12-21,forecast,847,1113,908,318,554,718,995,1366,2766
Brent,2020-12-22,forecast,972,1400,1373,315,613,809,1185,1667,3749
Brent,2020-12-23,forecast,1194,1842,2107,347,703,967,1462,2117,5437
Brent,2020-12-24,forecast,1446,2405,3126,385,811,1140,1811,2776,7194
Brent,2020-12-25,forecast,1444,2666,4101,343,777,1134,1881,2948,8188
Brent,2020-12-26,forecast,1366,2826,4951,301,723,1073,1814,2999,9286
Brent,2020-12-27,forecast,1410,3251,6597,263,689,1049,1924,3274,10976
Bromley,2020-12-14,forecast,360,371,98,234,301,338,383,425,554
Bromley,2020-12-15,forecast,372,388,118,230,307,346,400,449,602
Bromley,2020-12-16,forecast,447,485,182,255,360,413,487,572,829
Bromley,2020-12-17,forecast,414,462,221,218,317,374,456,546,876
Bromley,2020-12-18,forecast,506,589,354,236,371,447,572,715,1205
Bromley,2020-12-19,forecast,441,541,393,187,308,382,501,640,1258
Bromley,2020-12-20,forecast,488,652,581,190,334,422,584,769,1568
Bromley,2020-12-21,forecast,918,1320,1514,310,570,751,1092,1536,3579
Bromley,2020-12-22,forecast,938,1488,1984,275,564,773,1156,1678,4529
Bromley,2020-12-23,forecast,1128,2018,3279,297,648,915,1437,2186,6411
Bromley,2020-12-24,forecast,1031,2125,4431,245,581,820,1348,2119,6978
Bromley,2020-12-25,forecast,1262,2984,7688,260,652,952,1694,2722,10463
Bromley,2020-12-26,forecast,1080,2999,8745,206,542,825,1475,2498,10237
Bromley,2020-12-27,forecast,1236,3953,14100,206,593,917,1708,3051,13940
Camden,2020-12-14,forecast,232,237,65,147,191,216,246,273,350
Camden,2020-12-15,forecast,227,240,79,136,183,211,246,283,394
Camden,2020-12-16,forecast,304,331,135,165,239,277,333,397,577
Camden,2020-12-17,forecast,330,377,197,163,250,295,371,449,772
Camden,2020-12-18,forecast,434,521,335,186,304,378,492,637,1146
Camden,2020-12-19,forecast,370,477,371,148,253,321,437,563,1154
Camden,2020-12-20,forecast,415,583,544,147,268,356,506,698,1587
Camden,2020-12-21,forecast,1146,1766,2074,347,685,926,1426,2000,5357
Camden,2020-12-22,forecast,1156,1967,2712,315,650,939,1452,2182,6437
Camden,2020-12-23,forecast,1560,3040,5107,364,846,1222,2044,3124,11093
Camden,2020-12-24,forecast,1709,3802,7907,343,894,1334,2253,3660,13989
Camden,2020-12-25,forecast,2188,5745,13873,398,1099,1693,3066,5085,22450
Camden,2020-12-26,forecast,1891,5656,16416,290,888,1404,2679,4610,22685
Camden,2020-12-27,forecast,2122,7586,24578,295,954,1601,3112,5746,30559
Croydon,2020-12-14,forecast,432,440,87,312,381,412,453,491,589
Croydon,2020-12-15,forecast,471,488,132,308,398,444,503,556,713
Croydon,2020-12-16,forecast,616,661,248,363,495,565,671,770,1119
Croydon,2020-12-17,forecast,694,787,407,357,518,625,771,931,1532
