region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Nottingham,2020-10-20,forecast,134,141,47,80,110,125,144,164,222
Nottingham,2020-10-21,forecast,149,159,61,86,119,137,161,185,262
Nottingham,2020-10-22,forecast,121,131,62,66,96,110,132,153,220
Nottingham,2020-10-23,forecast,94,105,73,53,74,86,102,118,181
Nottingham,2020-10-24,forecast,70,82,91,38,56,64,76,89,148
Nottingham,2020-10-25,forecast,66,83,159,36,52,61,72,85,140
Nottingham,2020-10-26,forecast,74,107,430,40,58,67,81,96,176
Nottingham,2020-10-27,forecast,55,91,497,29,44,50,61,72,138
Nottingham,2020-10-28,forecast,61,129,968,33,48,55,68,82,184
Nottingham,2020-10-29,forecast,50,168,2397,26,39,45,56,68,149
Nottingham,2020-10-30,forecast,39,252,5486,20,29,35,43,53,122
Nottingham,2020-10-31,forecast,29,346,9949,14,21,25,32,40,98
Nottingham,2020-11-01,forecast,27,360,8432,13,20,24,30,37,100
Nottinghamshire,2020-10-19,forecast,412,434,144,242,333,381,448,512,695
Nottinghamshire,2020-10-20,forecast,325,353,143,176,260,300,357,418,613
Nottinghamshire,2020-10-21,forecast,359,406,214,189,277,326,404,475,757
Nottinghamshire,2020-10-22,forecast,332,393,261,160,247,299,370,463,814
Nottinghamshire,2020-10-23,forecast,344,438,359,150,244,306,392,506,1004
Nottinghamshire,2020-10-24,forecast,249,353,414,104,170,213,291,384,937
Nottinghamshire,2020-10-25,forecast,248,408,867,90,162,212,297,411,1081
Nottinghamshire,2020-10-26,forecast,410,794,1774,135,254,340,492,734,2426
Nottinghamshire,2020-10-27,forecast,324,767,2513,100,188,263,409,621,2107
Nottinghamshire,2020-10-28,forecast,353,1117,6386,96,199,282,457,718,3081
Nottinghamshire,2020-10-29,forecast,321,1476,16003,81,171,249,423,752,3698
Nottinghamshire,2020-10-30,forecast,330,1904,17481,74,165,250,443,789,4580
Nottinghamshire,2020-10-31,forecast,242,1898,24409,45,114,178,333,595,3828
Nottinghamshire,2020-11-01,forecast,236,2369,23677,41,106,172,342,684,4486
Rutland,2020-10-19,forecast,6,9,10,1,3,5,8,12,27
Rutland,2020-10-20,forecast,6,9,10,0,3,4,8,11,25
Rutland,2020-10-21,forecast,3,5,8,0,1,2,4,6,16
Rutland,2020-10-22,forecast,5,8,12,0,2,4,6,10,28
Rutland,2020-10-23,forecast,3,6,24,0,1,2,4,6,18
Rutland,2020-10-24,forecast,4,9,35,0,1,3,5,8,23
Rutland,2020-10-25,forecast,3,7,15,0,1,2,4,7,23
Rutland,2020-10-26,forecast,5,14,80,0,2,3,7,12,47
Rutland,2020-10-27,forecast,4,16,88,0,2,3,7,11,45
Rutland,2020-10-28,forecast,2,11,66,0,1,2,4,7,34
Rutland,2020-10-29,forecast,4,26,341,0,1,3,6,11,64
Rutland,2020-10-30,forecast,2,19,209,0,1,1,3,7,43
Rutland,2020-10-31,forecast,3,28,315,0,1,2,4,8,55
Rutland,2020-11-01,forecast,2,37,528,0,0,1,3,7,56
Bedford,2020-10-19,forecast,22,25,16,7,15,19,25,32,54
Bedford,2020-10-20,forecast,18,21,14,5,11,15,21,26,44
Bedford,2020-10-21,forecast,22,27,21,7,15,19,25,33,61
Bedford,2020-10-22,forecast,18,23,19,5,11,15,21,28,55
Bedford,2020-10-23,forecast,20,28,39,5,12,17,24,32,68
Bedford,2020-10-24,forecast,14,21,41,3,8,12,17,23,50
Bedford,2020-10-25,forecast,14,23,53,3,8,11,17,24,59
Bedford,2020-10-26,forecast,22,44,161,5,12,18,28,40,112
Bedford,2020-10-27,forecast,18,43,223,3,9,14,22,33,101
Bedford,2020-10-28,forecast,21,71,547,4,12,17,27,42,148
Bedford,2020-10-29,forecast,18,71,569,3,9,14,24,37,145
Bedford,2020-10-30,forecast,20,116,1311,3,10,15,26,43,184
Bedford,2020-10-31,forecast,14,129,2362,2,6,10,18,33,139
Bedford,2020-11-01,forecast,14,180,3211,2,6,11,19,33,170
Cambridgeshire,2020-10-19,forecast,56,60,26,27,42,50,62,73,109
Cambridgeshire,2020-10-20,forecast,55,61,27,26,42,50,62,74,112
Cambridgeshire,2020-10-21,forecast,55,61,29,25,41,49,62,75,114
Cambridgeshire,2020-10-22,forecast,62,72,44,29,46,56,70,88,144
Cambridgeshire,2020-10-23,forecast,49,57,43,20,34,42,56,69,118
Cambridgeshire,2020-10-24,forecast,29,36,34,11,20,25,34,43,79
Cambridgeshire,2020-10-25,forecast,31,40,74,11,20,26,35,46,89
Cambridgeshire,2020-10-26,forecast,48,67,108,16,31,41,57,75,156
Cambridgeshire,2020-10-27,forecast,48,74,237,14,30,41,58,79,173
Cambridgeshire,2020-10-28,forecast,47,85,423,13,28,39,57,82,199
Cambridgeshire,2020-10-29,forecast,53,103,600,15,31,43,66,95,244
Cambridgeshire,2020-10-30,forecast,40,97,803,11,22,32,52,74,212
Cambridgeshire,2020-10-31,forecast,24,68,640,5,13,19,31,48,135
Cambridgeshire,2020-11-01,forecast,26,94,1231,5,13,20,34,52,162
Central Bedfordshire,2020-10-19,forecast,28,30,13,13,21,25,31,37,55
Central Bedfordshire,2020-10-20,forecast,25,27,13,11,18,22,28,33,49
Central Bedfordshire,2020-10-21,forecast,31,35,18,14,23,28,35,43,70
Central Bedfordshire,2020-10-22,forecast,26,29,17,10,18,22,29,37,59
Central Bedfordshire,2020-10-23,forecast,29,34,21,10,19,26,34,43,75
Central Bedfordshire,2020-10-24,forecast,17,21,15,5,11,14,20,26,48
Central Bedfordshire,2020-10-25,forecast,19,25,20,6,12,16,23,30,61
Central Bedfordshire,2020-10-26,forecast,30,40,36,8,18,25,35,49,111
Central Bedfordshire,2020-10-27,forecast,25,36,38,6,15,21,31,45,104
Central Bedfordshire,2020-10-28,forecast,33,50,62,8,19,26,41,59,146
Central Bedfordshire,2020-10-29,forecast,26,44,58,6,14,21,32,51,143
Central Bedfordshire,2020-10-30,forecast,30,52,75,6,16,24,38,61,169
Central Bedfordshire,2020-10-31,forecast,17,33,64,2,8,13,23,35,115
Central Bedfordshire,2020-11-01,forecast,20,42,94,3,10,16,27,43,138
Essex,2020-10-19,forecast,265,271,68,173,227,250,279,308,393
Essex,2020-10-20,forecast,272,281,76,175,229,256,290,323,417
Essex,2020-10-21,forecast,282,295,93,171,232,263,302,344,460
Essex,2020-10-22,forecast,287,309,115,173,230,265,312,360,521
Essex,2020-10-23,forecast,268,291,126,149,208,243,293,346,518
Essex,2020-10-24,forecast,203,228,116,102,155,183,224,267,441
Essex,2020-10-25,forecast,202,232,132,98,150,181,224,275,461
Essex,2020-10-26,forecast,364,444,324,164,261,320,417,530,950
Essex,2020-10-27,forecast,376,482,432,152,256,326,438,559,1097
Essex,2020-10-28,forecast,392,520,549,152,257,328,458,603,1295
Essex,2020-10-29,forecast,400,573,696,142,260,342,487,648,1488
Essex,2020-10-30,forecast,368,556,782,121,229,306,458,624,1434
Essex,2020-10-31,forecast,282,461,827,82,166,228,343,493,1304
Essex,2020-11-01,forecast,284,484,893,78,165,228,351,513,1426
Hertfordshire,2020-10-19,forecast,200,208,64,120,162,185,214,243,326
Hertfordshire,2020-10-20,forecast,195,210,78,113,157,179,213,246,348
Hertfordshire,2020-10-21,forecast,211,236,115,112,162,191,233,279,434
Hertfordshire,2020-10-22,forecast,224,268,195,108,166,198,251,313,572
Hertfordshire,2020-10-23,forecast,209,273,282,91,147,184,240,311,633
Hertfordshire,2020-10-24,forecast,140,215,488,57,96,122,168,224,539
Hertfordshire,2020-10-25,forecast,141,259,1399,51,91,121,169,243,650
Hertfordshire,2020-10-26,forecast,274,645,4771,90,169,226,333,502,1676
Hertfordshire,2020-10-27,forecast,272,940,13186,81,159,218,345,546,2184
Hertfordshire,2020-10-28,forecast,296,1621,33031,77,163,235,390,623,2807
Hertfordshire,2020-10-29,forecast,312,3307,93938,72,165,242,420,719,3668
Hertfordshire,2020-10-30,forecast,284,6382,216918,62,145,217,404,732,4537
Hertfordshire,2020-10-31,forecast,199,9413,355527,38,93,147,285,552,3797
Hertfordshire,2020-11-01,forecast,198,25561,1064655,34,87,139,292,593,4389
Luton,2020-10-19,forecast,44,49,26,17,31,39,50,61,98
Luton,2020-10-20,forecast,39,44,25,15,27,34,45,55,90
Luton,2020-10-21,forecast,45,52,32,17,30,38,51,64,112
Luton,2020-10-22,forecast,52,63,44,18,34,44,61,78,148
Luton,2020-10-23,forecast,53,68,60,16,34,45,63,82,166
Luton,2020-10-24,forecast,46,61,56,13,29,38,54,73,160
Luton,2020-10-25,forecast,43,62,74,12,26,35,53,74,158
Luton,2020-10-26,forecast,55,85,126,13,29,44,67,94,246
Luton,2020-10-27,forecast,49,82,136,11,26,38,61,87,252
Luton,2020-10-28,forecast,53,104,246,11,28,42,68,107,309
Luton,2020-10-29,forecast,62,128,278,11,30,48,81,129,413
Luton,2020-10-30,forecast,61,151,527,10,30,48,82,135,479
Luton,2020-10-31,forecast,54,153,621,7,24,40,73,121,501
Luton,2020-11-01,forecast,52,162,551,7,23,38,72,121,570
Norfolk,2020-10-19,forecast,133,153,88,53,92,116,153,193,310
Norfolk,2020-10-20,forecast,142,166,108,48,94,122,165,207,348
Norfolk,2020-10-21,forecast,113,141,135,35,72,96,131,172,326
Norfolk,2020-10-22,forecast,128,171,160,41,81,107,151,203,449
Norfolk,2020-10-23,forecast,131,203,293,39,79,107,161,233,557
Norfolk,2020-10-24,forecast,82,143,313,20,48,67,101,143,394
Norfolk,2020-10-25,forecast,84,176,461,21,47,70,113,167,525
Norfolk,2020-10-26,forecast,199,533,2111,42,104,159,264,412,1585
Norfolk,2020-10-27,forecast,207,794,5757,41,103,156,275,462,2130
Norfolk,2020-10-28,forecast,164,951,10019,26,74,123,223,401,2209
Norfolk,2020-10-29,forecast,190,1378,12578,28,83,136,263,512,3131
Norfolk,2020-10-30,forecast,193,2483,31882,27,82,140,277,543,3669
Norfolk,2020-10-31,forecast,119,2451,36319,13,47,83,166,367,3294
Norfolk,2020-11-01,forecast,130,3213,41329,13,48,87,194,409,3898
Peterborough,2020-10-19,forecast,34,38,20,13,24,30,39,48,73
Peterborough,2020-10-20,forecast,31,36,22,11,21,27,36,44,74
Peterborough,2020-10-21,forecast,30,37,30,11,20,26,35,44,83
Peterborough,2020-10-22,forecast,35,45,44,11,22,30,41,54,105
Peterborough,2020-10-23,forecast,37,54,68,11,23,31,45,62,137
Peterborough,2020-10-24,forecast,28,47,96,7,16,23,35,49,125
Peterborough,2020-10-25,forecast,33,66,183,8,19,27,40,60,185
Peterborough,2020-10-26,forecast,44,113,461,10,24,36,57,87,288
Peterborough,2020-10-27,forecast,41,138,774,8,21,32,55,88,342
Peterborough,2020-10-28,forecast,40,187,1516,7,20,30,54,89,409
Peterborough,2020-10-29,forecast,46,301,2552,7,21,34,64,109,626
Peterborough,2020-10-30,forecast,47,558,6303,7,22,36,65,116,831
Peterborough,2020-10-31,forecast,38,690,9641,4,16,27,54,102,666
Peterborough,2020-11-01,forecast,44,1156,16683,4,18,31,63,129,1157
Southend-on-Sea,2020-10-19,forecast,19,23,15,6,13,17,23,29,51
Southend-on-Sea,2020-10-20,forecast,25,31,23,8,16,21,29,38,71
Southend-on-Sea,2020-10-21,forecast,23,30,27,6,14,20,27,37,73
Southend-on-Sea,2020-10-22,forecast,30,42,47,8,18,25,36,49,116
Southend-on-Sea,2020-10-23,forecast,24,39,63,5,13,19,30,41,113
Southend-on-Sea,2020-10-24,forecast,18,34,71,3,10,14,22,34,108
Southend-on-Sea,2020-10-25,forecast,18,39,96,3,9,14,23,37,130
Southend-on-Sea,2020-10-26,forecast,27,72,246,4,12,20,35,59,234
Southend-on-Sea,2020-10-27,forecast,34,134,707,6,15,24,47,82,408
Southend-on-Sea,2020-10-28,forecast,30,149,676,4,13,21,43,84,432
Southend-on-Sea,2020-10-29,forecast,39,244,1413,4,15,27,55,108,745
Southend-on-Sea,2020-10-30,forecast,30,290,1919,3,12,22,47,95,751
Southend-on-Sea,2020-10-31,forecast,23,302,2328,2,9,15,36,79,683
Southend-on-Sea,2020-11-01,forecast,23,559,6292,2,7,15,38,87,1002
Suffolk,2020-10-19,forecast,91,97,39,48,70,83,100,115,170
Suffolk,2020-10-20,forecast,129,150,86,61,95,115,145,178,310
Suffolk,2020-10-21,forecast,131,173,166,51,88,111,152,197,434
Suffolk,2020-10-22,forecast,212,346,509,69,127,173,257,363,1083
Suffolk,2020-10-23,forecast,244,559,1243,69,135,190,326,491,1814
Suffolk,2020-10-24,forecast,182,579,1907,41,89,138,241,420,1981
Suffolk,2020-10-25,forecast,203,995,4265,36,89,147,285,526,3196
Suffolk,2020-10-26,forecast,412,3875,23123,60,164,297,626,1342,11474
Suffolk,2020-10-27,forecast,629,10845,88044,68,217,412,1003,2268,26032
Suffolk,2020-10-28,forecast,638,21413,210984,57,199,398,1069,2727,39995
Suffolk,2020-10-29,forecast,1072,75405,950068,71,292,644,1846,5100,103326
Suffolk,2020-10-30,forecast,1257,188235,2511887,73,301,704,2283,7135,169655
Suffolk,2020-10-31,forecast,925,250368,3140628,42,201,503,1815,6010,194637
Suffolk,2020-11-01,forecast,1086,459502,4711867,38,208,547,2082,7532,321245
Thurrock,2020-10-19,forecast,47,51,23,21,35,41,52,62,92
Thurrock,2020-10-20,forecast,49,55,28,22,36,44,55,67,107
Thurrock,2020-10-21,forecast,36,41,24,15,25,32,41,51,82
Thurrock,2020-10-22,forecast,40,47,30,15,28,35,47,58,98
Thurrock,2020-10-23,forecast,46,56,43,16,31,39,53,69,127
Thurrock,2020-10-24,forecast,31,39,41,10,20,26,36,47,90
Thurrock,2020-10-25,forecast,32,43,52,9,20,26,38,51,104
Thurrock,2020-10-26,forecast,65,100,178,17,38,55,79,112,274
Thurrock,2020-10-27,forecast,69,113,246,17,40,56,85,120,323
Thurrock,2020-10-28,forecast,51,95,286,10,27,40,64,95,265
Thurrock,2020-10-29,forecast,57,119,500,11,30,45,73,113,325
Thurrock,2020-10-30,forecast,63,171,1264,11,31,49,82,129,434
Thurrock,2020-10-31,forecast,42,113,582,7,20,32,56,90,333
Thurrock,2020-11-01,forecast,43,188,2374,7,20,32,60,101,379
Barking and Dagenham,2020-10-19,forecast,43,47,22,19,31,38,48,58,87
Barking and Dagenham,2020-10-20,forecast,39,42,20,17,28,35,44,52,81
Barking and Dagenham,2020-10-21,forecast,59,64,32,25,42,52,65,79,123
Barking and Dagenham,2020-10-22,forecast,51,57,31,21,36,45,57,70,113
Barking and Dagenham,2020-10-23,forecast,43,49,28,16,30,38,50,61,101
Barking and Dagenham,2020-10-24,forecast,34,39,24,13,23,29,38,47,78
Barking and Dagenham,2020-10-25,forecast,40,47,30,15,27,35,46,58,102
Barking and Dagenham,2020-10-26,forecast,57,70,54,20,38,48,66,84,161
Barking and Dagenham,2020-10-27,forecast,52,65,50,17,33,44,61,81,156
Barking and Dagenham,2020-10-28,forecast,76,101,95,25,49,63,89,122,258
Barking and Dagenham,2020-10-29,forecast,67,92,97,20,41,57,80,109,235
Barking and Dagenham,2020-10-30,forecast,57,81,96,16,35,48,69,96,211
Barking and Dagenham,2020-10-31,forecast,45,65,81,12,26,37,57,76,178
Barking and Dagenham,2020-11-01,forecast,52,80,127,13,31,43,65,91,214
Barnet,2020-10-19,forecast,78,82,26,46,64,72,83,95,127
Barnet,2020-10-20,forecast,64,68,24,36,51,59,69,80,112
Barnet,2020-10-21,forecast,77,83,34,42,62,71,84,97,140
Barnet,2020-10-22,forecast,78,85,39,39,60,70,86,102,153
Barnet,2020-10-23,forecast,69,78,48,33,51,62,77,94,149
Barnet,2020-10-24,forecast,43,51,38,19,32,39,48,60,100
Barnet,2020-10-25,forecast,45,56,64,19,32,40,53,65,119
Barnet,2020-10-26,forecast,77,106,185,31,53,67,89,119,235
Barnet,2020-10-27,forecast,65,92,189,24,43,54,74,98,208
Barnet,2020-10-28,forecast,78,125,407,27,49,64,92,125,310
Barnet,2020-10-29,forecast,77,146,860,24,47,64,94,132,324
Barnet,2020-10-30,forecast,68,157,1699,20,41,56,84,120,325
Barnet,2020-10-31,forecast,42,106,983,11,24,34,54,79,225
Barnet,2020-11-01,forecast,44,141,1803,10,25,35,57,85,261
Bexley,2020-10-19,forecast,39,46,29,12,25,34,46,59,99
Bexley,2020-10-20,forecast,29,35,24,9,18,24,34,45,80
Bexley,2020-10-21,forecast,37,47,38,11,24,32,44,58,109
Bexley,2020-10-22,forecast,45,58,53,12,27,37,54,71,145
Bexley,2020-10-23,forecast,37,52,54,9,22,30,45,64,138
Bexley,2020-10-24,forecast,29,45,53,7,16,23,37,53,129
Bexley,2020-10-25,forecast,33,55,87,7,19,27,41,60,167
Bexley,2020-10-26,forecast,52,106,226,10,27,40,66,104,348
Bexley,2020-10-27,forecast,39,89,246,7,20,29,52,81,292
Bexley,2020-10-28,forecast,49,134,490,8,24,37,64,110,415
Bexley,2020-10-29,forecast,57,203,1599,9,26,43,80,137,664
Bexley,2020-10-30,forecast,47,201,1133,7,21,34,66,117,625
Bexley,2020-10-31,forecast,37,189,1446,5,15,27,53,99,546
Bexley,2020-11-01,forecast,46,301,2538,5,18,32,64,124,750
Brent,2020-10-19,forecast,52,54,20,29,41,47,56,64,89
Brent,2020-10-20,forecast,53,56,22,28,41,48,58,68,95
Brent,2020-10-21,forecast,66,70,28,35,51,60,72,84,120
Brent,2020-10-22,forecast,67,72,32,34,51,60,73,87,128
Brent,2020-10-23,forecast,51,57,30,24,38,45,57,68,108
Brent,2020-10-24,forecast,40,46,27,18,30,36,45,56,93
Brent,2020-10-25,forecast,36,41,28,15,25,31,40,50,87
Brent,2020-10-26,forecast,55,67,56,21,38,49,62,78,150
Brent,2020-10-27,forecast,56,71,69,21,39,49,64,82,161
Brent,2020-10-28,forecast,69,92,116,26,47,59,80,103,218
Brent,2020-10-29,forecast,68,97,136,24,46,59,80,107,233
Brent,2020-10-30,forecast,52,77,107,16,33,44,62,84,209
Brent,2020-10-31,forecast,42,67,116,13,27,35,50,69,177
Brent,2020-11-01,forecast,37,60,103,10,22,30,44,62,172
Bromley,2020-10-19,forecast,53,56,23,25,39,48,58,68,97
Bromley,2020-10-20,forecast,54,58,25,25,40,48,60,71,104
Bromley,2020-10-21,forecast,65,74,38,31,49,60,73,89,145
Bromley,2020-10-22,forecast,46,53,30,20,33,41,52,65,106
Bromley,2020-10-23,forecast,45,53,40,17,32,39,51,63,115
Bromley,2020-10-24,forecast,37,47,47,14,25,32,43,56,104
Bromley,2020-10-25,forecast,42,55,64,15,28,36,49,63,124
Bromley,2020-10-26,forecast,61,91,158,19,39,51,73,100,225
Bromley,2020-10-27,forecast,62,100,205,18,39,52,74,102,251
Bromley,2020-10-28,forecast,78,148,502,21,48,65,94,132,389
Bromley,2020-10-29,forecast,52,115,505,13,31,43,66,95,294
Bromley,2020-10-30,forecast,52,136,783,11,28,43,65,96,302
Bromley,2020-10-31,forecast,42,141,1073,8,22,34,54,83,289
Bromley,2020-11-01,forecast,48,191,1455,9,25,37,63,100,373
Camden,2020-10-19,forecast,62,68,31,29,46,56,69,81,125
Camden,2020-10-20,forecast,51,56,27,23,38,46,56,69,109
Camden,2020-10-21,forecast,54,60,30,23,38,48,61,73,116
Camden,2020-10-22,forecast,50,56,31,21,35,43,56,69,117
Camden,2020-10-23,forecast,49,58,34,20,35,43,57,73,125
Camden,2020-10-24,forecast,34,41,28,12,22,29,39,50,91
Camden,2020-10-25,forecast,28,35,25,9,18,24,33,44,79
Camden,2020-10-26,forecast,59,78,71,18,35,49,70,98,197
Camden,2020-10-27,forecast,46,64,62,12,28,39,56,78,176
Camden,2020-10-28,forecast,48,69,72,13,27,39,59,86,188
Camden,2020-10-29,forecast,45,68,81,11,25,35,58,81,198
Camden,2020-10-30,forecast,44,70,93,11,24,34,56,83,205
Camden,2020-10-31,forecast,31,51,77,6,15,23,39,60,159
Camden,2020-11-01,forecast,26,47,86,5,12,19,33,52,150
Croydon,2020-10-19,forecast,67,73,29,36,53,62,74,87,129
Croydon,2020-10-20,forecast,54,60,29,26,41,48,61,72,115
Croydon,2020-10-21,forecast,65,77,51,29,46,58,74,92,160
Croydon,2020-10-22,forecast,63,80,71,25,43,55,72,95,187
Croydon,2020-10-23,forecast,76,111,169,29,50,64,89,121,297
Croydon,2020-10-24,forecast,43,73,185,15,27,36,53,75,206
Croydon,2020-10-25,forecast,50,103,473,15,30,41,63,94,264
Croydon,2020-10-26,forecast,104,308,2490,27,57,82,134,213,829
Croydon,2020-10-27,forecast,83,380,5715,18,43,66,108,184,798
Croydon,2020-10-28,forecast,99,760,14763,20,47,77,134,246,1187
Croydon,2020-10-29,forecast,100,1395,37766,16,43,71,136,260,1472
Croydon,2020-10-30,forecast,120,3023,88979,18,49,85,170,343,2486
Croydon,2020-10-31,forecast,68,3817,137375,8,27,47,103,215,1680
Croydon,2020-11-01,forecast,79,11907,457926,9,28,53,120,266,2454
Ealing,2020-10-19,forecast,103,108,39,55,81,94,112,129,178
Ealing,2020-10-20,forecast,73,77,30,37,57,66,80,93,131
Ealing,2020-10-21,forecast,85,90,35,43,64,76,94,110,153
Ealing,2020-10-22,forecast,72,79,36,36,54,64,81,96,146
Ealing,2020-10-23,forecast,76,85,43,37,56,68,84,102,163
Ealing,2020-10-24,forecast,64,73,43,28,46,56,73,89,147
Ealing,2020-10-25,forecast,64,75,52,27,45,56,73,91,153
Ealing,2020-10-26,forecast,101,123,94,39,68,87,116,148,267
