region,date,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Leicestershire,2020-12-06,forecast,58,96,166,27,41,51,68,90,265
Leicestershire,2020-12-07,forecast,90,179,400,38,59,77,107,152,547
Leicestershire,2020-12-08,forecast,68,181,621,27,44,58,84,124,531
Leicestershire,2020-12-09,forecast,68,243,1084,25,42,55,84,134,683
Leicestershire,2020-12-10,forecast,62,322,1967,22,36,50,80,131,799
Leicestershire,2020-12-11,forecast,52,394,2646,16,29,40,70,122,936
Leicestershire,2020-12-12,forecast,40,485,4350,11,21,31,54,102,959
Leicestershire,2020-12-13,forecast,35,609,5646,9,17,25,48,94,1053
Lincolnshire,2020-11-30,forecast,333,347,102,206,280,312,356,401,536
Lincolnshire,2020-12-01,forecast,296,322,123,178,239,275,323,372,551
Lincolnshire,2020-12-02,forecast,302,346,180,167,234,274,332,399,663
Lincolnshire,2020-12-03,forecast,282,353,264,138,210,252,320,408,795
Lincolnshire,2020-12-04,forecast,268,377,394,118,187,231,310,417,963
Lincolnshire,2020-12-05,forecast,192,310,425,74,125,162,230,330,869
Lincolnshire,2020-12-06,forecast,164,323,631,59,103,136,205,310,1000
Lincolnshire,2020-12-07,forecast,302,765,2197,95,174,238,383,626,2460
Lincolnshire,2020-12-08,forecast,258,900,3311,74,147,205,355,620,2928
Lincolnshire,2020-12-09,forecast,268,1295,8212,67,137,206,366,695,3839
Lincolnshire,2020-12-10,forecast,249,1716,13843,56,121,186,360,706,4627
Lincolnshire,2020-12-11,forecast,232,2586,28260,46,105,167,348,761,5897
Lincolnshire,2020-12-12,forecast,164,2785,34354,28,68,114,255,589,5854
Lincolnshire,2020-12-13,forecast,145,3803,58677,22,56,96,222,562,6476
Northamptonshire,2020-11-30,forecast,174,189,82,88,132,158,192,227,336
Northamptonshire,2020-12-01,forecast,176,201,110,83,131,157,199,242,398
Northamptonshire,2020-12-02,forecast,173,214,179,74,122,152,197,251,463
Northamptonshire,2020-12-03,forecast,158,230,296,62,105,135,190,265,565
Northamptonshire,2020-12-04,forecast,150,269,655,53,96,125,182,266,697
Northamptonshire,2020-12-05,forecast,111,255,877,35,66,88,141,210,703
Northamptonshire,2020-12-06,forecast,119,404,2472,32,66,93,154,255,940
Northamptonshire,2020-12-07,forecast,217,1379,15669,52,106,160,289,490,2383
Northamptonshire,2020-12-08,forecast,220,2141,26332,47,102,156,313,568,3316
Northamptonshire,2020-12-09,forecast,212,4379,64234,39,92,155,318,634,4404
Northamptonshire,2020-12-10,forecast,203,7704,147063,31,79,139,304,652,6423
Northamptonshire,2020-12-11,forecast,194,17422,382598,26,70,127,297,691,8078
Northamptonshire,2020-12-12,forecast,140,29442,607793,16,46,92,230,584,8372
Northamptonshire,2020-12-13,forecast,150,64595,1488801,15,46,95,264,711,11848
Nottingham,2020-11-30,forecast,88,92,27,57,74,82,94,107,141
Nottingham,2020-12-01,forecast,72,78,30,42,57,66,79,92,136
Nottingham,2020-12-02,forecast,86,101,56,45,66,78,96,117,206
Nottingham,2020-12-03,forecast,78,104,90,39,57,70,90,117,255
Nottingham,2020-12-04,forecast,71,111,141,30,50,61,83,117,297
Nottingham,2020-12-05,forecast,59,111,213,21,37,49,70,103,334
Nottingham,2020-12-06,forecast,60,152,413,20,35,48,75,120,477
Nottingham,2020-12-07,forecast,93,348,1440,26,52,74,119,211,1079
Nottingham,2020-12-08,forecast,76,443,2471,18,39,58,103,189,1280
Nottingham,2020-12-09,forecast,90,843,5943,20,43,67,126,250,1953
Nottingham,2020-12-10,forecast,87,1317,11485,16,37,59,122,272,2549
Nottingham,2020-12-11,forecast,76,2191,23149,13,31,51,113,270,3266
Nottingham,2020-12-12,forecast,63,3490,40609,9,23,42,95,255,3768
Nottingham,2020-12-13,forecast,64,6948,89756,8,22,41,106,280,5502
Nottinghamshire,2020-11-30,forecast,212,217,48,147,184,201,223,245,304
Nottinghamshire,2020-12-01,forecast,178,189,61,116,149,166,191,214,299
Nottinghamshire,2020-12-02,forecast,183,206,104,109,147,169,202,238,378
Nottinghamshire,2020-12-03,forecast,166,206,192,88,125,149,189,231,437
Nottinghamshire,2020-12-04,forecast,166,241,471,78,117,144,191,252,556
Nottinghamshire,2020-12-05,forecast,127,232,829,53,85,109,155,210,575
Nottinghamshire,2020-12-06,forecast,123,324,2416,45,76,100,153,223,766
Nottinghamshire,2020-12-07,forecast,220,928,11240,71,123,174,279,452,1903
Nottinghamshire,2020-12-08,forecast,186,1629,29820,50,98,146,245,420,2231
Nottinghamshire,2020-12-09,forecast,194,3794,86337,47,93,145,267,492,3225
Nottinghamshire,2020-12-10,forecast,177,9069,239289,35,79,130,249,497,3999
Nottinghamshire,2020-12-11,forecast,178,22117,620429,32,73,124,261,559,5436
Nottinghamshire,2020-12-12,forecast,140,46089,1358297,21,54,94,211,480,6412
Nottinghamshire,2020-12-13,forecast,133,104772,3135821,18,45,88,213,528,8212
Rutland,2020-11-30,forecast,5,6,5,1,3,4,6,8,15
Rutland,2020-12-01,forecast,4,6,7,1,2,4,5,8,18
Rutland,2020-12-02,forecast,3,4,8,0,1,2,3,5,13
Rutland,2020-12-03,forecast,4,10,49,0,2,3,5,8,29
Rutland,2020-12-04,forecast,4,19,340,0,2,3,5,8,39
Rutland,2020-12-05,forecast,3,43,1108,0,1,2,4,7,52
Rutland,2020-12-06,forecast,3,135,4621,0,1,2,5,9,73
Rutland,2020-12-07,forecast,5,524,19040,0,2,3,7,13,169
Rutland,2020-12-08,forecast,5,1941,77653,0,2,3,7,14,244
Rutland,2020-12-09,forecast,3,4756,201554,0,1,2,4,10,223
Rutland,2020-12-10,forecast,4,36084,1564169,0,1,3,6,16,521
Rutland,2020-12-11,forecast,4,50274,2149871,0,1,2,6,18,820
Rutland,2020-12-12,forecast,3,69677,2887221,0,1,2,6,16,910
Rutland,2020-12-13,forecast,3,58880,2034853,0,1,2,6,20,1455
Bedford,2020-11-30,forecast,23,23,8,12,18,21,25,28,38
Bedford,2020-12-01,forecast,19,20,7,10,14,17,21,24,33
Bedford,2020-12-02,forecast,20,21,8,10,15,18,22,26,37
Bedford,2020-12-03,forecast,14,15,7,6,10,13,15,19,28
Bedford,2020-12-04,forecast,15,16,7,6,10,13,16,19,29
Bedford,2020-12-05,forecast,11,12,7,4,8,10,12,15,24
Bedford,2020-12-06,forecast,11,13,7,4,8,10,13,16,25
Bedford,2020-12-07,forecast,14,16,10,5,10,12,16,20,34
Bedford,2020-12-08,forecast,12,14,10,4,8,10,14,18,31
Bedford,2020-12-09,forecast,13,15,12,4,8,11,15,19,36
Bedford,2020-12-10,forecast,8,11,10,2,5,7,10,13,26
Bedford,2020-12-11,forecast,9,12,12,2,5,7,11,14,29
Bedford,2020-12-12,forecast,6,9,12,1,4,5,8,11,25
Bedford,2020-12-13,forecast,7,10,14,1,4,6,8,12,27
Cambridgeshire,2020-11-30,forecast,63,66,23,35,50,58,68,78,107
Cambridgeshire,2020-12-01,forecast,61,66,27,33,47,55,66,79,115
Cambridgeshire,2020-12-02,forecast,55,61,33,26,40,49,61,73,117
Cambridgeshire,2020-12-03,forecast,56,67,46,26,41,50,64,80,143
Cambridgeshire,2020-12-04,forecast,43,57,53,19,31,38,50,65,134
Cambridgeshire,2020-12-05,forecast,30,43,50,12,20,26,36,49,109
Cambridgeshire,2020-12-06,forecast,33,53,93,12,21,28,39,54,150
Cambridgeshire,2020-12-07,forecast,56,109,250,19,34,46,70,103,320
Cambridgeshire,2020-12-08,forecast,54,134,447,17,31,44,69,111,376
Cambridgeshire,2020-12-09,forecast,49,149,661,13,26,38,63,101,414
Cambridgeshire,2020-12-10,forecast,51,205,1165,13,26,40,67,117,515
Cambridgeshire,2020-12-11,forecast,39,219,1565,9,20,30,54,95,522
Cambridgeshire,2020-12-12,forecast,28,218,1867,6,13,20,39,70,438
Cambridgeshire,2020-12-13,forecast,30,366,3783,5,13,22,43,83,617
Central Bedfordshire,2020-11-30,forecast,31,33,12,16,24,29,34,40,56
Central Bedfordshire,2020-12-01,forecast,28,30,12,14,22,26,31,37,54
Central Bedfordshire,2020-12-02,forecast,30,33,15,14,23,27,33,39,61
Central Bedfordshire,2020-12-03,forecast,27,30,16,13,20,24,30,36,59
Central Bedfordshire,2020-12-04,forecast,25,29,18,10,19,22,29,35,60
Central Bedfordshire,2020-12-05,forecast,18,21,16,7,12,16,20,25,48
Central Bedfordshire,2020-12-06,forecast,20,25,22,8,13,17,22,28,57
Central Bedfordshire,2020-12-07,forecast,26,35,37,10,18,23,31,40,87
Central Bedfordshire,2020-12-08,forecast,24,35,48,8,16,21,29,37,90
Central Bedfordshire,2020-12-09,forecast,25,38,56,8,16,22,30,40,105
Central Bedfordshire,2020-12-10,forecast,22,38,74,7,14,18,27,37,104
Central Bedfordshire,2020-12-11,forecast,21,40,104,6,13,18,26,36,115
Central Bedfordshire,2020-12-12,forecast,15,31,91,4,8,12,18,26,91
Central Bedfordshire,2020-12-13,forecast,16,40,154,4,9,13,21,30,116
Essex,2020-11-30,forecast,458,462,79,341,407,439,478,511,595
Essex,2020-12-01,forecast,438,449,97,312,381,416,461,504,625
Essex,2020-12-02,forecast,460,479,128,309,387,430,493,547,711
Essex,2020-12-03,forecast,477,514,181,297,389,441,516,598,835
Essex,2020-12-04,forecast,501,556,239,293,391,458,549,662,1002
Essex,2020-12-05,forecast,364,421,223,196,274,327,408,505,844
Essex,2020-12-06,forecast,386,473,308,194,281,344,437,572,1010
Essex,2020-12-07,forecast,740,963,768,337,506,646,859,1144,2283
Essex,2020-12-08,forecast,732,1005,942,307,478,615,858,1203,2554
Essex,2020-12-09,forecast,763,1152,1299,289,481,645,933,1340,3057
Essex,2020-12-10,forecast,818,1331,1754,278,492,679,1012,1480,3664
Essex,2020-12-11,forecast,841,1528,2323,271,486,694,1075,1653,4539
Essex,2020-12-12,forecast,628,1241,2183,182,348,500,791,1331,3766
Essex,2020-12-13,forecast,670,1481,2913,184,352,527,871,1481,4607
Hertfordshire,2020-11-30,forecast,251,257,58,172,216,237,265,291,359
Hertfordshire,2020-12-01,forecast,242,250,67,159,204,227,258,286,370
Hertfordshire,2020-12-02,forecast,260,276,93,162,210,240,281,323,444
Hertfordshire,2020-12-03,forecast,257,279,116,149,202,234,282,328,477
Hertfordshire,2020-12-04,forecast,240,275,145,134,186,217,268,320,529
Hertfordshire,2020-12-05,forecast,184,224,156,92,138,163,208,259,464
Hertfordshire,2020-12-06,forecast,185,245,238,89,133,165,212,278,553
Hertfordshire,2020-12-07,forecast,311,444,568,139,214,270,360,489,1116
Hertfordshire,2020-12-08,forecast,302,478,865,123,201,256,358,505,1256
Hertfordshire,2020-12-09,forecast,324,579,1249,121,211,274,396,575,1634
Hertfordshire,2020-12-10,forecast,316,657,2072,113,200,264,395,608,1901
Hertfordshire,2020-12-11,forecast,301,730,3003,97,177,241,389,617,2131
Hertfordshire,2020-12-12,forecast,234,670,3807,66,132,184,307,490,1932
Hertfordshire,2020-12-13,forecast,234,908,9315,64,130,186,313,547,2328
Luton,2020-11-30,forecast,82,84,27,47,65,76,88,100,129
Luton,2020-12-01,forecast,70,73,24,39,56,65,76,86,116
Luton,2020-12-02,forecast,74,77,26,41,58,68,80,91,124
Luton,2020-12-03,forecast,77,82,30,42,61,71,85,98,137
Luton,2020-12-04,forecast,66,70,27,33,52,60,73,85,120
Luton,2020-12-05,forecast,50,54,23,24,38,45,56,65,97
Luton,2020-12-06,forecast,51,55,25,23,37,45,57,67,101
Luton,2020-12-07,forecast,72,79,40,33,52,64,80,96,147
Luton,2020-12-08,forecast,60,68,36,26,44,53,68,83,130
Luton,2020-12-09,forecast,63,73,43,26,45,56,72,90,154
Luton,2020-12-10,forecast,67,79,52,26,47,59,77,96,164
Luton,2020-12-11,forecast,57,67,48,21,40,50,65,81,144
Luton,2020-12-12,forecast,43,53,40,15,29,38,50,64,120
Luton,2020-12-13,forecast,44,55,44,15,29,38,51,66,131
Norfolk,2020-11-30,forecast,119,127,48,64,94,111,131,154,215
Norfolk,2020-12-01,forecast,108,114,47,54,82,97,119,136,198
Norfolk,2020-12-02,forecast,89,97,46,43,67,79,99,117,177
Norfolk,2020-12-03,forecast,86,97,53,42,65,78,95,115,191
Norfolk,2020-12-04,forecast,92,106,73,41,66,81,103,124,216
Norfolk,2020-12-05,forecast,57,69,64,23,39,48,65,82,148
Norfolk,2020-12-06,forecast,48,61,72,19,33,41,54,69,133
Norfolk,2020-12-07,forecast,91,128,282,34,61,77,106,140,307
Norfolk,2020-12-08,forecast,80,125,339,29,52,68,93,129,322
Norfolk,2020-12-09,forecast,66,121,624,22,42,55,80,110,297
Norfolk,2020-12-10,forecast,63,130,756,19,38,53,78,107,313
Norfolk,2020-12-11,forecast,65,183,2132,20,39,52,81,118,380
Norfolk,2020-12-12,forecast,41,169,2845,11,23,32,52,79,280
Norfolk,2020-12-13,forecast,35,156,2536,8,19,27,45,66,248
Peterborough,2020-11-30,forecast,71,72,21,42,57,65,76,84,112
Peterborough,2020-12-01,forecast,60,62,19,35,49,56,65,73,96
Peterborough,2020-12-02,forecast,60,63,22,34,47,55,64,74,102
Peterborough,2020-12-03,forecast,56,59,24,30,44,51,60,70,97
Peterborough,2020-12-04,forecast,55,59,26,28,42,50,60,70,107
Peterborough,2020-12-05,forecast,40,44,25,19,30,35,44,53,83
Peterborough,2020-12-06,forecast,43,49,50,20,31,38,48,58,94
Peterborough,2020-12-07,forecast,66,78,83,30,48,58,75,91,156
Peterborough,2020-12-08,forecast,54,68,136,23,38,48,62,77,147
Peterborough,2020-12-09,forecast,54,72,187,21,37,48,63,82,153
Peterborough,2020-12-10,forecast,51,72,333,19,35,44,58,76,161
Peterborough,2020-12-11,forecast,50,75,404,17,32,42,58,76,174
Peterborough,2020-12-12,forecast,36,65,647,11,23,30,44,58,134
Peterborough,2020-12-13,forecast,39,94,1666,11,23,32,47,63,158
Southend-on-Sea,2020-11-30,forecast,38,41,15,19,30,35,42,49,69
Southend-on-Sea,2020-12-01,forecast,38,40,17,19,29,34,42,49,70
Southend-on-Sea,2020-12-02,forecast,34,36,17,16,25,30,38,45,66
Southend-on-Sea,2020-12-03,forecast,39,44,24,18,29,35,43,52,86
Southend-on-Sea,2020-12-04,forecast,33,38,25,14,24,30,37,45,75
Southend-on-Sea,2020-12-05,forecast,27,32,25,10,19,24,31,38,67
Southend-on-Sea,2020-12-06,forecast,23,29,30,9,16,20,27,34,62
Southend-on-Sea,2020-12-07,forecast,37,50,67,13,25,32,44,57,115
Southend-on-Sea,2020-12-08,forecast,37,54,112,13,24,32,44,57,121
Southend-on-Sea,2020-12-09,forecast,33,53,141,11,21,28,39,53,121
Southend-on-Sea,2020-12-10,forecast,38,66,208,12,24,32,45,62,153
Southend-on-Sea,2020-12-11,forecast,31,62,246,10,19,26,39,53,139
Southend-on-Sea,2020-12-12,forecast,26,62,364,7,15,21,32,47,133
Southend-on-Sea,2020-12-13,forecast,23,64,469,5,13,18,28,41,118
Suffolk,2020-11-30,forecast,65,68,21,38,53,60,70,80,106
Suffolk,2020-12-01,forecast,62,66,25,34,49,57,67,77,110
Suffolk,2020-12-02,forecast,52,58,28,28,41,47,58,69,104
Suffolk,2020-12-03,forecast,56,64,50,28,41,50,62,74,125
Suffolk,2020-12-04,forecast,53,66,91,24,38,46,59,73,135
Suffolk,2020-12-05,forecast,35,50,130,15,24,30,40,51,112
Suffolk,2020-12-06,forecast,31,57,327,12,21,27,37,48,117
Suffolk,2020-12-07,forecast,47,121,1354,17,30,39,56,78,210
Suffolk,2020-12-08,forecast,44,182,3277,15,27,37,53,78,238
Suffolk,2020-12-09,forecast,37,301,7952,11,22,30,45,67,263
Suffolk,2020-12-10,forecast,39,562,15912,10,22,32,48,75,329
Suffolk,2020-12-11,forecast,36,1387,47881,9,19,28,46,75,406
Suffolk,2020-12-12,forecast,24,2618,102399,5,12,18,32,53,308
Suffolk,2020-12-13,forecast,22,6735,275629,4,10,16,29,49,350
Thurrock,2020-11-30,forecast,64,66,19,40,54,60,69,77,101
Thurrock,2020-12-01,forecast,53,55,17,31,44,49,57,65,86
Thurrock,2020-12-02,forecast,46,48,17,26,36,42,49,57,79
Thurrock,2020-12-03,forecast,42,45,17,23,33,38,46,54,75
Thurrock,2020-12-04,forecast,44,47,21,22,33,40,49,56,84
Thurrock,2020-12-05,forecast,30,33,17,14,22,27,33,40,62
Thurrock,2020-12-06,forecast,27,31,19,12,20,24,30,37,61
Thurrock,2020-12-07,forecast,54,65,56,24,39,47,62,76,134
Thurrock,2020-12-08,forecast,46,56,60,19,32,40,52,65,118
Thurrock,2020-12-09,forecast,38,50,77,14,26,33,44,57,112
Thurrock,2020-12-10,forecast,35,50,97,13,23,30,43,56,114
Thurrock,2020-12-11,forecast,37,54,126,12,24,31,44,58,125
Thurrock,2020-12-12,forecast,25,41,147,7,16,21,30,40,96
Thurrock,2020-12-13,forecast,22,41,187,6,14,19,27,39,101
Barking and Dagenham,2020-11-30,forecast,103,107,30,63,86,97,112,125,159
Barking and Dagenham,2020-12-01,forecast,88,91,26,53,72,82,95,106,138
Barking and Dagenham,2020-12-02,forecast,106,110,33,63,87,99,113,128,172
Barking and Dagenham,2020-12-03,forecast,101,105,34,59,82,94,109,122,165
Barking and Dagenham,2020-12-04,forecast,94,100,35,56,77,87,102,117,167
Barking and Dagenham,2020-12-05,forecast,69,73,27,39,54,63,76,87,119
Barking and Dagenham,2020-12-06,forecast,66,72,30,36,52,60,73,84,124
Barking and Dagenham,2020-12-07,forecast,112,123,57,59,89,103,124,144,212
Barking and Dagenham,2020-12-08,forecast,95,106,54,51,73,86,104,124,193
Barking and Dagenham,2020-12-09,forecast,114,129,70,58,87,103,127,150,239
Barking and Dagenham,2020-12-10,forecast,107,125,86,53,80,96,119,143,239
Barking and Dagenham,2020-12-11,forecast,101,121,100,49,77,90,113,138,239
Barking and Dagenham,2020-12-12,forecast,72,88,74,35,53,64,81,98,172
Barking and Dagenham,2020-12-13,forecast,73,90,87,32,52,64,82,99,180
Barnet,2020-11-30,forecast,136,143,42,86,113,128,148,165,217
Barnet,2020-12-01,forecast,128,137,52,73,100,118,140,162,231
Barnet,2020-12-02,forecast,140,160,82,76,108,126,155,188,310
Barnet,2020-12-03,forecast,156,192,143,76,112,138,177,221,419
Barnet,2020-12-04,forecast,159,217,235,70,111,140,183,244,497
Barnet,2020-12-05,forecast,115,179,252,45,73,94,137,189,463
Barnet,2020-12-06,forecast,137,252,529,46,83,111,167,243,718
Barnet,2020-12-07,forecast,255,600,1999,77,144,205,323,488,1686
Barnet,2020-12-08,forecast,244,753,3614,66,125,189,314,524,2186
Barnet,2020-12-09,forecast,264,1121,6592,65,131,201,359,625,3059
Barnet,2020-12-10,forecast,298,1934,15370,67,136,222,421,797,4516
Barnet,2020-12-11,forecast,306,2956,31935,58,130,219,447,879,5728
Barnet,2020-12-12,forecast,224,3280,36666,35,86,157,330,686,5341
Barnet,2020-12-13,forecast,259,5959,76919,39,99,181,404,897,7433
Bexley,2020-11-30,forecast,88,92,29,52,71,82,96,109,142
Bexley,2020-12-01,forecast,70,73,25,40,56,64,76,86,119
Bexley,2020-12-02,forecast,72,76,30,38,56,65,78,91,131
Bexley,2020-12-03,forecast,80,85,37,40,61,71,87,102,148
Bexley,2020-12-04,forecast,64,72,37,33,49,58,71,86,134
Bexley,2020-12-05,forecast,46,54,35,23,35,42,52,64,109
Bexley,2020-12-06,forecast,42,50,42,18,30,37,48,60,101
Bexley,2020-12-07,forecast,79,99,102,35,55,69,91,115,217
Bexley,2020-12-08,forecast,62,83,115,25,42,53,71,94,191
Bexley,2020-12-09,forecast,63,92,179,24,42,54,74,97,218
Bexley,2020-12-10,forecast,69,107,246,25,45,58,83,113,261
Bexley,2020-12-11,forecast,58,99,357,19,37,49,68,95,236
Bexley,2020-12-12,forecast,42,81,354,13,26,34,50,71,189
Bexley,2020-12-13,forecast,38,82,462,11,21,30,46,68,186
Brent,2020-11-30,forecast,83,84,21,52,70,78,87,96,120
Brent,2020-12-01,forecast,80,83,23,50,67,75,87,97,125
Brent,2020-12-02,forecast,82,87,27,50,68,76,89,101,135
Brent,2020-12-03,forecast,82,88,32,48,66,76,89,102,148
Brent,2020-12-04,forecast,67,73,31,37,52,61,73,86,128
Brent,2020-12-05,forecast,52,59,30,28,40,47,58,69,115
Brent,2020-12-06,forecast,43,51,30,22,33,39,49,59,105
Brent,2020-12-07,forecast,76,93,67,36,55,68,85,106,210
Brent,2020-12-08,forecast,73,95,80,33,52,64,84,106,233
Brent,2020-12-09,forecast,75,103,101,31,52,67,87,113,271
Brent,2020-12-10,forecast,76,110,126,29,52,66,88,117,292
Brent,2020-12-11,forecast,61,97,131,23,40,52,73,99,287
Brent,2020-12-12,forecast,48,81,130,16,31,40,57,79,238
Brent,2020-12-13,forecast,40,75,132,13,25,33,49,69,231
Bromley,2020-11-30,forecast,92,96,31,54,75,85,100,114,152
Bromley,2020-12-01,forecast,87,92,34,48,68,80,95,110,153
Bromley,2020-12-02,forecast,96,104,47,50,73,86,106,126,188
Bromley,2020-12-03,forecast,74,87,51,37,57,67,84,103,170
Bromley,2020-12-04,forecast,80,99,75,37,59,71,91,116,216
Bromley,2020-12-05,forecast,65,85,82,28,45,57,76,96,200
Bromley,2020-12-06,forecast,64,94,140,26,45,56,75,101,235
Bromley,2020-12-07,forecast,110,180,364,43,71,93,130,182,464
Bromley,2020-12-08,forecast,104,200,658,36,66,87,123,176,512
Bromley,2020-12-09,forecast,113,258,1077,37,67,92,140,205,647
Bromley,2020-12-10,forecast,90,259,1372,27,53,73,115,178,639
Bromley,2020-12-11,forecast,98,362,2820,26,55,78,124,201,808
Bromley,2020-12-12,forecast,78,394,4227,19,43,61,102,168,757
Bromley,2020-12-13,forecast,78,597,8118,18,41,61,102,175,903
Camden,2020-11-30,forecast,54,57,19,31,44,51,59,68,91
Camden,2020-12-01,forecast,45,48,19,23,34,40,49,57,85
Camden,2020-12-02,forecast,49,55,28,24,36,43,54,67,103
Camden,2020-12-03,forecast,44,52,34,19,32,39,50,62,109
Camden,2020-12-04,forecast,48,62,59,20,33,41,56,71,145
Camden,2020-12-05,forecast,32,45,54,12,21,28,37,50,112
Camden,2020-12-06,forecast,30,48,87,10,19,25,36,50,128
Camden,2020-12-07,forecast,71,137,345,23,44,59,87,128,375
Camden,2020-12-08,forecast,58,133,436,16,33,47,74,113,365
Camden,2020-12-09,forecast,64,189,877,16,35,50,83,133,485
Camden,2020-12-10,forecast,59,225,1328,13,30,45,79,127,556
Camden,2020-12-11,forecast,65,364,3103,12,31,48,88,147,773
Camden,2020-12-12,forecast,43,311,2833,7,20,32,60,105,633
Camden,2020-12-13,forecast,41,459,5626,6,18,30,56,108,690
Croydon,2020-11-30,forecast,100,102,24,68,85,94,106,117,147
Croydon,2020-12-01,forecast,92,98,32,58,75,86,99,112,155
Croydon,2020-12-02,forecast,104,116,52,60,82,95,115,135,206
Croydon,2020-12-03,forecast,98,117,76,51,73,87,110,137,245
Croydon,2020-12-04,forecast,120,159,141,54,85,105,138,181,378
Croydon,2020-12-05,forecast,76,117,147,31,51,65,90,125,308
Croydon,2020-12-06,forecast,81,145,249,27,51,68,101,147,425
Croydon,2020-12-07,forecast,151,345,980,47,89,125,192,315,1051
Croydon,2020-12-08,forecast,144,419,1633,39,77,113,185,320,1312
Croydon,2020-12-09,forecast,162,668,3956,37,83,123,222,419,1923
Croydon,2020-12-10,forecast,157,865,6008,31,73,116,214,426,2390
Croydon,2020-12-11,forecast,192,1576,15916,33,86,133,275,598,3800
Croydon,2020-12-12,forecast,123,1638,22149,18,51,85,184,420,3200
Croydon,2020-12-13,forecast,131,2624,40954,16,50,88,198,492,4434
Ealing,2020-11-30,forecast,95,98,27,61,79,89,102,112,146
Ealing,2020-12-01,forecast,72,76,25,43,59,67,78,88,121
Ealing,2020-12-02,forecast,74,80,33,42,59,68,81,94,136
Ealing,2020-12-03,forecast,70,79,45,38,54,63,77,92,146
Ealing,2020-12-04,forecast,63,76,61,31,48,57,71,87,156
Ealing,2020-12-05,forecast,49,63,74,23,36,43,56,71,142
Ealing,2020-12-06,forecast,44,63,115,20,31,38,50,68,157
Ealing,2020-12-07,forecast,76,128,444,31,52,65,90,123,311
Ealing,2020-12-08,forecast,57,112,486,22,38,49,68,97,281
