region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Aberdeen City,2021-02-28,,estimate,7,8,5.5,1,4,6,8,11,19
Aberdeen City,2021-03-01,,estimate,7,8.3,5.7,1,4,6,9,11,19
Aberdeen City,2021-03-02,,estimate,8,9.4,6.5,2,5,7,10,13,21
Aberdeen City,2021-03-03,,estimate,13,14.8,9.5,3,8,11,15,19,33
Aberdeen City,2021-03-04,,estimate,11,12.9,8.5,2,7,9,13,17,30
Aberdeen City,2021-03-05,,estimate,13,14.8,9.7,3,8,11,15,19,33
Aberdeen City,2021-03-06,,estimate,10,11.9,7.7,2,6,9,12,16,26
Aberdeen City,2021-03-07,,estimate,10,11.5,7.5,2,6,8,12,15,25
Aberdeen City,2021-03-08,,estimate,9,10.5,7,2,5,8,11,14,24
Aberdeen City,2021-03-09,,estimate,10,10.9,7.1,2,6,8,11,15,24
Aberdeen City,2021-03-10,,estimate,14,16.4,10.4,3,9,12,17,22,36
Aberdeen City,2021-03-11,,estimate,12,13.7,8.7,3,7,10,14,18,30
Aberdeen City,2021-03-12,,estimate,14,15.3,9.7,3,8,12,16,20,34
Aberdeen City,2021-03-13,,estimate,11,12.2,7.9,3,7,9,13,16,27
Aberdeen City,2021-03-14,,estimate,10,11.7,7.6,2,6,9,12,16,26
Aberdeen City,2021-03-15,,estimate,9,10.7,6.8,2,6,8,11,14,24
Aberdeen City,2021-03-16,,estimate,10,11.2,7.2,2,6,8,12,15,24
Aberdeen City,2021-03-17,,estimate,15,16.7,10.6,4,9,12,17,22,37
Aberdeen City,2021-03-18,,estimate,12,13.7,8.7,3,7,10,14,18,31
Aberdeen City,2021-03-19,,estimate,14,15.4,9.5,4,8,12,16,20,33
Aberdeen City,2021-03-20,,estimate,11,12.4,7.8,2,7,9,13,17,27
Aberdeen City,2021-03-21,,estimate,10,11.8,7.4,2,6,9,12,16,26
Aberdeen City,2021-03-22,,estimate,9,10.6,7,2,5,8,11,14,24
Aberdeen City,2021-03-23,,estimate,9,10.8,7.1,2,6,8,11,14,24
Aberdeen City,2021-03-24,,estimate,14,16.3,10.2,4,9,12,17,21,35
Aberdeen City,2021-03-25,,estimate,12,13.4,8.5,3,7,10,14,18,30
Aberdeen City,2021-03-26,,estimate,13,14.8,9.2,3,8,11,15,20,32
Aberdeen City,2021-03-27,,estimate,10,11.8,7.6,2,6,9,12,15.2,26
Aberdeen City,2021-03-28,,estimate,10,11.4,7.3,2,6,8,12,15,25
Aberdeen City,2021-03-29,,estimate,9,10.1,6.7,2,5,7,10,13,23
Aberdeen City,2021-03-30,,estimate,9,10.3,6.7,2,5,8,11,14,23
Aberdeen City,2021-03-31,,estimate,13,15.1,9.9,3,8,11,15,20,34
Aberdeen City,2021-04-01,,estimate,11,12.3,7.8,3,7,9,13,16,27
Aberdeen City,2021-04-02,,estimate,12,13.6,8.6,3,7,10,14,18,30
Aberdeen City,2021-04-03,,estimate,9,10.8,7.2,2,5,8,11,14,24
Aberdeen City,2021-04-04,,estimate,9,10.2,6.6,2,5,8,10,13,23
Aberdeen City,2021-04-05,,estimate,8,8.8,5.8,2,5,6,9,12,20
Aberdeen City,2021-04-06,,estimate,8,9.1,6.1,2,5,7,9,12,21
Aberdeen City,2021-04-07,,estimate,12,13.2,8.5,3,7,10,14,17,29
Aberdeen City,2021-04-08,,estimate,9,10.8,7.1,2,6,8,11,14,24
Aberdeen City,2021-04-09,,estimate,10,11.7,7.6,2,6,9,12,15,26
Aberdeen City,2021-04-10,,estimate,8,9.2,6.2,2,5,7,9,12,21
Aberdeen City,2021-04-11,,estimate,7,8.6,5.7,1,4,6,9,12,19
Aberdeen City,2021-04-12,,estimate,7,7.5,5.2,1,4,5,8,10,17
Aberdeen City,2021-04-13,,estimate,7,7.7,5.3,1,4,5,8,10,18
Aberdeen City,2021-04-14,,estimate,10,11,7.1,2,6,8,11,15,24
Aberdeen City,2021-04-15,,estimate,8,9,6.1,2,5,7,9,12,20
Aberdeen City,2021-04-16,,estimate,9,9.8,6.4,2,5,7,10,13,22
Aberdeen City,2021-04-17,,estimate,7,7.6,5.3,1,4,5,8,10,17
Aberdeen City,2021-04-18,,estimate,6,7.1,4.8,1,4,5,7,10,16
Aberdeen City,2021-04-19,,estimate,5,6.2,4.4,1,3,4,6,8,15
Aberdeen City,2021-04-20,,estimate,6,6.4,4.5,1,3,5,7,9,15
Aberdeen City,2021-04-21,,estimate,8,9.1,6.1,2,5,7,9,12,21
Aberdeen City,2021-04-22,,estimate,6,7.4,5.2,1,4,5,8,10,17
Aberdeen City,2021-04-23,,estimate,7,8.1,5.5,1,4,6,8,11,19
Aberdeen City,2021-04-24,,estimate,6,6.4,4.4,1,3,5,7,9,14
Aberdeen City,2021-04-25,,estimate,5,6,4.2,1,3,4,6,8,14
Aberdeen City,2021-04-26,,estimate,5,5.3,3.8,1,2,4,5,7,13
Aberdeen City,2021-04-27,,estimate,5,5.3,3.9,1,3,4,5,7,13
Aberdeen City,2021-04-28,,estimate,7,7.6,5.3,1,4,5,8,10,18
Aberdeen City,2021-04-29,,estimate,5,6.3,4.5,1,3,4,6,9,15
Aberdeen City,2021-04-30,,estimate,6,6.8,4.8,1,3,5,7,9,16
Aberdeen City,2021-05-01,,estimate,5,5.4,3.8,1,3,4,6,7,13
Aberdeen City,2021-05-02,,estimate,4,5.1,3.7,1,2,4,5,7,12
Aberdeen City,2021-05-03,,estimate,4,4.4,3.3,0,2,3,5,6,11
Aberdeen City,2021-05-04,,estimate,4,4.6,3.3,0,2,3,5,6,11
Aberdeen City,2021-05-05,,estimate,6,6.6,4.6,1,3,5,7,9,15
Aberdeen City,2021-05-06,,estimate,5,5.5,4,1,3,4,6,7,13
Aberdeen City,2021-05-07,,estimate,5,6.1,4.3,1,3,4,6,8,15
Aberdeen City,2021-05-08,,estimate,4,4.9,3.6,1,2,3,5,7,12
Aberdeen City,2021-05-09,,estimate,4,4.6,3.3,0,2,3,5,6,11
Aberdeen City,2021-05-10,,estimate,3,4,3,0,2,3,4,6,10
Aberdeen City,2021-05-11,,estimate,3,4.1,3.1,0,2,3,4,6,10
Aberdeen City,2021-05-12,,estimate,5,6.2,4.4,1,3,4,6,8,15
Aberdeen City,2021-05-13,,estimate,4,5,3.6,0,2,3,5,7,12
Aberdeen City,2021-05-14,,estimate,5,5.8,4,1,3,4,6,8,13
Aberdeen City,2021-05-15,,estimate,4,4.5,3.4,0,2,3,5,6,11
Aberdeen City,2021-05-16,,estimate,4,4.3,3.3,0,2,3,4,6,11
Aberdeen City,2021-05-17,,estimate,3,3.9,3.1,0,2,3,4,5,10
Aberdeen City,2021-05-18,,estimate,4,4.2,3.1,0,2,3,4,6,10
Aberdeen City,2021-05-19,,estimate,5,6.2,4.4,1,3,4,6,8,14
Aberdeen City,2021-05-20,,estimate,4,5.2,3.8,1,2,4,5,7,12
Aberdeen City,2021-05-21,,estimate,5,6,4.3,1,3,4,6,8,14
Aberdeen City,2021-05-22,,estimate,4,4.9,3.6,0,2,3,5,7,12
Aberdeen City,2021-05-23,,estimate,4,4.8,3.6,0,2,3,5,7,12
Aberdeen City,2021-05-24,,estimate,4,4.5,3.4,0,2,3,5,6,11
Aberdeen City,2021-05-25,,estimate,4,4.8,3.6,0,2,3,5,7,12
Aberdeen City,2021-05-26,,estimate,6,7.4,5.1,1,4,5,8,10,17
Aberdeen City,2021-05-27,,estimate,6,6.6,4.6,1,3,5,7,9,15
Aberdeen City,2021-05-28,,estimate,7,7.6,5.3,1,4,5,8,10,18
Aberdeen City,2021-05-29,,estimate,6,6.6,4.6,1,3,5,7,9,15
Aberdeen City,2021-05-30,,estimate,6,6.6,4.6,1,3,5,7,9,16
Aberdeen City,2021-05-31,,estimate,6,6.6,4.6,1,3,5,7,9,16
Aberdeen City,2021-06-01,,estimate,6,7.3,5.2,1,4,5,7,10,17
Aberdeen City,2021-06-02,,estimate,10,11.7,7.5,2,6,9,12,16,26
Aberdeen City,2021-06-03,,estimate,9,10.5,7,2,6,8,11,14,24
Aberdeen City,2021-06-04,,estimate,12,13,8.2,3,7,10,14,17,29
Aberdeen City,2021-06-05,,estimate,10,11,7.2,2,6,8,12,15,25
Aberdeen City,2021-06-06,,estimate,10,12.1,7.9,2,6,9,12,16,27
Aberdeen City,2021-06-07,,estimate,10,11.7,7.7,2,6,9,12,15,27
Aberdeen City,2021-06-08,,estimate,12,13.7,8.6,3,8,10,14,18,30
Aberdeen City,2021-06-09,,estimate,20,22.6,13.8,5,13,17,24,30,48
Aberdeen City,2021-06-10,,estimate,18,20.8,13,5,12,16,21,27,46
Aberdeen City,2021-06-11,,estimate,23,26.4,16,7,15,20,27,35,57
Aberdeen City,2021-06-12,,estimate,21,23.7,14.7,6,13,18,24.4,31,51
Aberdeen City,2021-06-13,,estimate based on partial data,22,25,15.1,6,14,19,26,32,53
Aberdeen City,2021-06-14,,estimate based on partial data,22,25.5,15.9,6,14,19,26,33,55
Aberdeen City,2021-06-15,,estimate based on partial data,26,30.1,18.4,8,17,23,31,39,64
Aberdeen City,2021-06-16,,estimate based on partial data,44,50.4,30.7,14,29,38,51,65,108
Aberdeen City,2021-06-17,,estimate based on partial data,40,46.1,28.9,12,26,34,47,59,101
Aberdeen City,2021-06-18,,estimate based on partial data,51,58.9,37,15,34,44,60,76,126
Aberdeen City,2021-06-19,,estimate based on partial data,47,53.6,34.5,14,29,39,54,69,118
Aberdeen City,2021-06-20,,estimate based on partial data,50,58.5,38.2,14,32,42,59,76,128
Aberdeen City,2021-06-21,,forecast,51,60.2,43.6,14,32,43,59,77,135
Aberdeen City,2021-06-22,,forecast,59,71.8,52.6,16,37,50,70,92,167
Aberdeen City,2021-06-23,,forecast,99,121.5,93.7,28,61,83,119,154,295
Aberdeen City,2021-06-24,,forecast,92,116.4,97.6,25,57,76.6,110,147.2,282
Aberdeen City,2021-06-25,,forecast,119,152.4,144.8,32,72,98,142,190,364
Aberdeen City,2021-06-26,,forecast,106,143.6,161.6,26,62,88,129,178,369
Aberdeen City,2021-06-27,,forecast,114,156.9,192.8,29,67,93,140,191,401
Aberdeen City,2021-06-28,,forecast,114,167.5,259,26,64,93,140,198,463
Aberdeen City,2021-06-29,,forecast,137,213.4,489.3,30,75,111,168,238.2,598.1
Aberdeen City,2021-06-30,,forecast,227,371.7,851.9,48,124,181,284,408,1043.3
Aberdeen City,2021-07-01,,forecast,212,360,880.7,43,114,172,265,391,1021.5
Aberdeen City,2021-07-02,,forecast,274.5,551.1,3528.1,53.9,144,216,341,523.2,1450
Aberdeen City,2021-07-03,,forecast,245.5,499.3,2423.4,45,125,190.6,311.4,470,1334.7
Aberdeen City,2021-07-04,,forecast,258,534,1821.2,44.9,131,197,341,532.2,1481
Aberdeenshire,2021-02-28,,estimate,4,4.7,3.6,0,2,3,5,6,12
Aberdeenshire,2021-03-01,,estimate,4,5.1,4,0,2,3,5,7,13
Aberdeenshire,2021-03-02,,estimate,8,9.1,6.7,1,4,6,9,12,22
Aberdeenshire,2021-03-03,,estimate,9,10.3,7.2,2,5,7,10,14,23
Aberdeenshire,2021-03-04,,estimate,10,12,8.4,2,6,9,12,16,28
Aberdeenshire,2021-03-05,,estimate,9,10.4,7.6,2,5,7,10,14,24
